MEsienna3	MEpurple	MEyellow	MEcyan	MEdarkmagenta	MElightgreen	MEgreenyellow	MEgrey60	MEdarkgrey	MEpink	MEblue	MEdarkgreen	MEskyblue3	MEblack	MEmidnightblue	MEskyblue	MEdarkred	MElightcyan	MEorange	MEsaddlebrown	MEsalmon	MEsteelblue	MEdarkolivegreen	MEpaleturquoise	MEbrown	MEgreen	MEturquoise	MEplum1	MEorangered4	MEtan	MEwhite	MEviolet	MEroyalblue	MEmagenta	MEred	MElightyellow	MEyellowgreen	MEdarkorange	MEdarkturquoise	MEgrey
TCGA.75.6205.01A	-0.0201716734281803	-0.0720070170448689	-0.011182907213256	0.00997109111440899	-0.0394328476228623	0.0164637394011088	0.0145031749699906	-0.0244318230899859	-0.0545067706042058	-0.04121291093206	-0.00568394509863737	0.0177768476136063	0.0917368516442332	0.0721506736530342	0.0706004856947871	0.0576961492862462	0.0272893078571319	0.054315023056221	-0.000576660878457644	0.0210110092945867	0.0057889551562697	-0.0166994939558601	-0.0284125914658979	-0.0291219280475103	-0.0368297091629917	-0.0228431079809171	-0.0195759321363845	-0.0367781255967806	0.00163535576275546	-0.0495684241794301	-0.043306380737587	-0.0104382155010232	-0.0358129673642981	-0.00281769961248319	0.0245216560762431	-0.0500726946661837	-0.0300859028339905	0.00644504235149292	-0.0424326449916385	-0.0712656697689429
TCGA.55.8505.01A	-0.0119953131127539	-0.00724693551202654	0.00787072477371769	0.032624686073022	0.019131120177915	0.0285907094063729	0.0518476587943372	0.0266579070125188	-0.0779600926419464	-0.0288777550324985	-0.01984704486465	0.0260355953859938	-0.0400887913878393	-0.0500681430945841	-0.0596829189980631	-0.0513231524582578	0.0227649532108068	0.0681722025375568	0.0101227251767379	-0.0702212311154569	-0.00438222457518571	-0.0144246587620906	0.0035000119892555	-0.0342974178521291	-0.00336606590395129	-0.0400505323585157	-0.0192085915793417	0.0381305145167968	0.0670790718356899	-0.0126167688154303	-0.0124869787174703	0.02363485703438	0.0429442644948818	-0.0051728799187127	0.0253527502780125	0.00470549786559143	0.0519326997218714	0.126959292516109	0.148961869099853	0.0138405740491705
TCGA.80.5607.01A	0.0434608304327675	-0.00114733523808756	0.00724184950428366	-0.000574674434792327	0.00567836423404994	0.0223332308138839	0.0158805880534396	0.00647924073800537	0.0245236029340553	-0.0105194608116025	0.00275196833346392	-0.0196143683163043	0.0138884880010561	-0.00552533081965192	0.00943820490799773	0.0297753003199638	-0.0149472886513058	-0.021651608654015	0.0186100466954468	0.0107348782868678	-0.00669681523469375	-0.0188321191770611	-0.0180580709828079	-0.0537752577361911	-0.0253141912730962	-0.00586622988510169	-0.0185826413325798	-0.0404555109288116	0.10925069784042	0.0457016398251729	0.033998943320492	-0.0666265687471256	-0.0323602558541967	0.000919711925535193	-0.00615373553291033	-0.0157692182271142	-0.0440461882164009	-0.0167756369416726	0.0321797380063663	-0.0437864408876996
TCGA.55.1596.01A	-0.0354872230124492	0.0665577858994874	0.0515250343898612	-0.0227212044881814	-0.0218812352855244	-0.0246523778108263	0.0140258733543153	0.0105935582377681	-0.064386868284159	0.0168526394356845	-0.0531086461139463	-0.0587409821075079	0.0956963122094362	-0.046689078264535	-0.0241244743597229	0.0250321072785129	-0.00693597369624019	-0.0287944009971245	-0.0285783234177523	-0.0671486001750351	-0.0280321553123987	0.0128411816724671	0.00216671773584951	-0.0551547145601945	-0.0129775614499988	-0.0592769612888248	-0.0260560543829727	0.0474035328194665	0.0529888391630879	0.0150360617102326	0.00172481222366385	0.0482126803155133	0.0463524441797592	0.0786615676900717	0.0594463359426693	0.0222139181546162	0.0157172038531336	0.0560131271405783	0.0839725118197028	0.0620819341249799
TCGA.L9.A443.01A	0.0484696119815432	0.050833004380538	0.0141740908420356	-0.00881219501385317	0.0290260143635859	-0.0155633943459764	-0.00976186658327351	0.0448702861149741	0.0712873347751317	0.0592026052986075	-0.0144309504914686	0.0117849778993485	-0.00751784086753685	-0.035854307323147	-0.0169886737005752	-0.0212171928293629	-0.0215537842731868	0.0258918015275503	-0.0601842779058165	-0.0283937019340599	-0.0248359983615746	0.0186636978756627	0.0229003717797176	0.000700420403612277	0.067529162480498	0.0258850582666065	0.0133812978528611	-0.0370620092470695	-0.0351301676862929	-0.0365519974718284	-0.0200810511220627	-0.0685645164530939	-0.0240806162221284	-0.0321216786862616	-0.0232349264491428	0.0100614888516795	-0.0137623430086816	-0.01877202542145	0.0112372334050572	-0.0190566891755613
TCGA.67.3772.01A	0.0427613368812163	0.0415147905149053	0.0472625734256237	-0.107486560454069	-0.0252650699674355	-0.0187739492913659	-0.0622516185488	-0.0623804921848287	0.0280584727805117	0.0122065108297699	0.00119098780128423	0.0511262064986504	0.000136615814363079	0.00904680355185561	-0.00341200139064524	-0.00520427996906172	0.0655812532917154	0.0368274352278499	-0.0116205424669973	0.000835437688011527	-0.0691914447816291	0.0122077957829143	-0.0290836610440389	-0.0517891567154674	-0.0854458286676838	-0.0263874549528244	-0.0400401597682272	-0.035415380202244	0.0175130324441822	0.0687504311344595	0.0501189302161887	0.0714067902342089	-0.0171712433201548	0.0491691400698146	-0.0396807328136257	-0.00565820392891499	0.0674619208099688	-0.0141959917117253	0.0116802799388218	-0.0174104557306413
TCGA.44.2661.11A	-0.00124894781996954	-0.038407037659077	-0.0304993003330454	0.00565586956229242	0.00577059359877644	0.0650163758877134	-0.0014872943362824	-0.0204251644237123	0.0227688985869738	0.000293457845237361	0.107636994400954	0.0972035360798074	0.00263859928522951	0.0693680368488325	0.0133343772317056	0.0181458876345815	-0.0360061426661782	0.0236413058270289	0.0224430894319428	-0.0103682800434009	-0.0160848452948315	-0.0629217967048006	-0.0441649185151991	-0.00190674989458779	-0.0420774584622555	0.0308967859651424	-0.0260800296922192	-0.0371502146995651	-0.0360041588740129	0.0159198685787522	-0.0010186075542062	-0.000521118096698829	-0.0285007165540663	-0.0612016956346127	-0.0704642187449404	-0.0308139554821802	-0.0136169553055004	-0.0366259545113138	-0.0285351076378217	0.0222405148229603
TCGA.55.8096.01A	-0.0331690143592572	0.0151921518689842	-0.0106631982716478	0.0217747174325335	0.0236452475676526	0.00238962420377041	-0.00395436633287156	0.0209522539663731	-0.000836115027083431	0.00547231461839409	-0.00766603229756928	0.0441848021798591	-0.046989534645155	0.020487330978253	-0.00729499208344406	-0.0309164968093719	0.0412996051238039	0.0661595838719393	-0.0431183603117144	-0.0203674774061227	-0.00417758078971155	-0.00283197510337107	0.0324909868559907	0.00675786558111912	0.0374469870707177	0.015684224493053	0.0220160436687914	-0.0375039156411897	0.011890608551673	-0.0183494617284773	-0.00736338582124349	-0.028684930376151	0.0460837728916631	-0.0389254434144899	-0.0146464799672753	0.0174061703505287	0.114237486834266	-0.0085783299638497	0.0574464026759098	-0.00230427841435065
TCGA.55.7283.01A	0.0761213580635658	0.00644217089498449	0.0110627846970866	0.00985914859714651	-0.0102067553243133	0.0204397040952123	0.0175774524346543	-0.0249183230559755	0.0470814797418903	0.00831663968141464	0.00511017632356068	-0.0250453471804789	0.00870648970958946	-0.0183568221354578	-0.0236143564003909	0.0019607292779685	-0.051266376695626	-0.0637093531692028	0.0172654845487979	0.0332675109004187	0.0145548199388786	0.0669336605113532	-0.0351770443353356	0.0190929143741391	-0.0516976281485361	-0.0216420517480421	-0.0280390382497784	-0.0367460349428166	0.0217333242842031	0.0418869397998987	0.0343332933157692	-0.0369780686022181	-0.0329443619971364	0.0116856224648531	-0.0188788989824087	-0.0155618807810481	0.00800065174009296	-0.0431531571450397	-0.0259960593229182	-0.0403710567117652
TCGA.62.8397.01A	0.0517560192178927	0.0515805349418233	0.0226044206358148	0.00902614182946221	0.0963520688067514	0.053310249990288	0.0185806989221315	0.0542870786885998	0.0739158099404209	-0.0440980345792144	-0.00624008932997019	-0.0235510307961551	-0.0775066128849294	-0.00121162901694488	-0.0411159588151804	-0.0411919916333458	0.0119209618610919	-0.0346288688931912	-0.0331770558104319	-0.00457685560939032	-0.0310201374485772	-0.0359126003981455	-0.0233820107869458	-0.0321401105244116	0.0103834425004439	0.00189305270677161	-0.0242603629246037	-0.0346186009295683	-0.0174824706257723	-0.0336727300575568	-0.0364478028980292	0.030130869402452	-0.0341614338118417	-0.0459203476567633	-0.0632476843885707	-0.0353641229772964	-0.0480832074199826	-0.0162977292524958	-0.0143040647820428	-0.0369024409853588
TCGA.55.8510.01A	0.00871092930383008	0.0176802982435977	0.00251646521370916	0.0341573009701156	0.0524508958693891	0.0346898548195613	0.0332862185915426	0.0568995417701246	0.00344486075995597	-0.0127346024630739	0.00766509806608522	0.00324643622694754	-0.0167439208469212	0.0344026174928762	0.0355785801048585	0.0293734738713645	0.00487593241821173	0.0142745122341622	-0.0706745323714292	-0.0702330228705068	-0.0337523636807259	-0.0313046932442515	-0.0178473336256374	-0.00749449972756342	0.0414320943066867	0.00711928708412095	-0.00822461048405737	-0.0408522353334805	-0.0149358894988585	-0.0266124423983487	-0.0229716648785569	-0.0400326011220924	-0.0102303243168948	-0.0574510356668196	-0.00903919230893614	-0.0323232273913738	-0.0318016089379248	0.0390372235905718	-0.0187762218635128	-0.0381438139341888
TCGA.75.6206.01A	-0.015554702071521	0.0060269433926497	-0.0151878212667254	0.0269312649768801	-0.013343482895931	0.0236412222628913	0.0161846389383917	0.00219890892847087	0.0592014940441475	-0.0360914096677517	0.0026586098472822	-0.00467373840857626	-0.00871818296848456	-0.0141388341981787	-0.0476933718124957	-0.0476281219599614	-0.0375415163984536	-0.0245142984844432	0.0476650601347144	0.0226785826440368	0.0350091540209541	0.051844570577491	-0.0385112192200527	-0.0114221648644087	-0.0202444067420307	-0.00743619482015972	-0.0193557105833816	0.060157016242233	-0.0544768878074233	-0.048906903014208	-0.048948520362786	-0.0378014599417939	-0.036737864089812	-0.00433344233988763	-0.0540839778249206	-0.000108625061366713	-0.0515390461719195	0.0115120254415744	-0.0224721670085202	0.0150688451387889
TCGA.55.8621.01A	0.00398371010404747	-0.00938526220452658	-0.0250598106852226	0.0191443147301626	0.0178109366233855	0.0341638551245349	3.64407742906526e-05	0.0148637516390271	0.0137659971444579	0.0966029088598362	0.0603602048730744	0.0340151540984951	0.0319886934872343	0.056680187990297	0.0265004833646444	0.0427637746630948	0.0575306459791883	0.00799772921080227	-0.0119655373984557	-0.012920153792416	-0.0116118008028646	-0.0568515267724181	-0.00930823546205285	-0.0163947642470227	0.0104587159580634	0.0314159302084599	-0.00489462701571763	-0.0371011081859846	-0.0348341270749373	0.000360922656520574	-0.00828068805876288	-0.0326543192344951	-0.00468695648026281	-0.0582568501033734	-0.0326743886599626	0.00831694216596726	-0.00532017585700279	-0.012741938584096	-0.0124747702590398	0.0086492044556292
TCGA.78.7152.01A	0.0210519890601311	0.00344824702113319	0.0231798809168992	0.00313698467809259	0.00174330667822332	0.0278083921820693	0.0239450655400144	-0.0084015243812433	0.0332317859148563	-0.0316495689684854	-0.0150769330788872	-0.0198451180295083	-0.0134247252455157	-0.0205390561128237	0.0233037389491856	-0.00216921505032616	0.0158547584053168	-0.0251786429487817	0.0332643918842521	0.0266712289390898	1.72855948027251e-06	0.0145179432486857	-0.0185653120262998	-0.0545039038880654	-0.0451124913645715	-0.0261560106568581	-0.0332462713044294	0.010273246224607	0.0331883195913797	-0.0168146798866337	-0.0209001735738143	-0.0454951502756527	-0.0281732559778693	0.0101570312138543	-0.0197206492567491	-0.000815817054743728	-0.0283118666146735	-0.0165683980585471	-0.0211365292999043	-0.0175189460362014
TCGA.93.8067.01A	-0.0275860777402501	-0.02068882043956	0.0145577056995412	0.0359773112019694	0.0137653356509873	0.0208869894617812	0.0466826602936345	0.00855620080960744	-0.0161783258015216	0.0325255291271768	-0.0222191760895498	-0.0361350924624685	0.0329184048555957	-0.0498458286554687	-0.0438085995596247	-0.011626919213103	-0.0152950437947105	-0.0129081017335281	0.00684219591402455	-0.0227701848875863	0.0290240592584379	0.0276137908313285	0.0318690737001473	-0.0208502663951212	-0.0236123877964764	-0.0392854222202118	-0.0156714979533525	0.0804240336772328	0.0308920746066154	-0.0107377987266601	-0.0162778625799293	-0.017193434001785	-0.0285324762279023	0.0311776283487286	0.0264947036678232	0.0236077432368108	0.0186617060295081	0.0902365432432984	0.0905853134968154	0.000319186439993822
TCGA.78.8660.01A	0.0361392556524081	0.0196001079390583	0.0287856909031598	0.0360776147624299	0.0178582770134549	0.0304002161191965	0.060019843975464	0.0480735052746447	0.0040063668931178	-0.0341162206706037	-0.0180971832722033	-0.04324786809704	-0.0348003113191789	0.0109898509844876	0.0470714733928217	0.0255118475161489	-0.00696917064185269	-0.0198103671935346	-0.0416583923235617	-0.0158506139029546	-0.0186788579407985	-0.0137805771462683	-0.00867717054227637	-0.0377158069447877	0.0162251352527629	-0.0282491552091319	-0.00967372542194523	0.0488239841122595	0.00782450361266807	-0.00557010476482718	-0.00457906007267534	-0.0189089437924508	-0.00530227293317152	-0.00687021208547593	0.0247530900074961	-0.0215581188542449	-0.0213830422307738	0.0405337248749145	-0.0146962120414511	-0.0362273005846029
TCGA.64.1677.01A	0.111155961720871	0.0654842849758569	0.0799728499606798	-0.0849491981932625	0.0155188842906799	-0.0658225935194702	-0.034867430637007	0.00735926445258517	-0.00259200785866458	-0.0266185271670353	-0.0504992654853102	-0.0687215291098744	-0.0161808543939464	-0.0340673175892239	0.016317211981027	0.0317427332211663	0.0313764046699648	-0.0405761986591684	-0.0411957266210001	0.0123926836563829	-0.0554422950253988	-0.0260026692882318	0.0145026888989082	0.033225516175195	0.0162707874812545	-0.0257955642701865	-0.00271651517396947	-0.0357509861718781	0.0639846719937819	0.0962597240956221	0.0868047777306812	0.0448870274848479	0.0123222067696389	0.0845404828081965	0.0404518422906691	0.0145468380938573	0.0113110907429334	-0.0288558904581082	-0.0170390230335136	0.0105681249656209
TCGA.62.8394.01A	-0.00673992297615696	0.0238859737744417	0.020137521526109	0.032575439639362	0.0179227832647862	0.0147415032793395	0.0399730950176205	0.0345150508545709	0.00291714965471531	-0.00695871576991346	-0.0198096130550787	-0.0334848994514646	0.084061761779224	-0.0295872056642422	-0.0278979787449041	0.0219642411788979	-0.0421323155785638	-0.00503405457236567	-0.0823103282866742	-0.0533043999806875	-0.0155533637944007	-0.0424402001968833	-0.000513155086931859	0.0843523176518814	0.0053514623634131	-0.028145997795902	-0.0149443405084867	-0.0376128930282704	0.0130916625370223	-0.0397368002964769	-0.0365520529724826	0.0432047431134731	-0.00745954056622576	-0.0272533713512438	0.0326996507508056	-0.00539229992211285	0.0818587456928237	-0.00409652665071875	0.0484443176422502	-0.00640903889474384
TCGA.44.2655.01A	0.0370148819721688	0.0295755524330904	0.0351454318459069	-0.071639064690836	0.00116050303528411	-0.0109387996657004	-0.0392317341058485	-0.0295726872911747	0.0380717325444178	-0.0047212923976367	0.0107606577337056	-0.00646913038110038	-0.0163432860123804	-0.014613383013651	0.00560387460222169	-0.0196303627937939	-0.0141801681585749	-0.0419321350098782	0.0233309003775856	0.0222592330017827	-0.0406480501756096	0.0489013096263691	-0.0363317506913791	-0.0496519545467282	-0.0389363599457868	-0.00768654144952672	-0.0207522136748084	-0.0377343961796387	0.0639634131564168	0.08553393684614	0.0703983070321867	0.0669762272954737	-0.0221455985932757	0.0380313850382865	-0.0452996899126301	0.0112269954602149	-0.0408625124441718	0.0837128990695742	-0.0078699323446384	-0.00452630193440375
TCGA.J2.A4AG.01A	-0.0345514671300359	-0.00910183250663768	-0.0191410876806096	0.0100629824347344	0.008850674174453	0.0103351266658372	0.0046151176774107	0.0264817272832884	0.0383251843102313	-0.0144455872920127	0.00394754984684192	0.00948222593775771	0.00625364772734979	0.00365259380381817	0.0425142898816916	-0.0215929620404884	0.00574001043332412	-0.000933928718048887	-0.00467445415949289	0.0253925150541183	0.00296825189589124	0.0127015244422562	-0.0362477279913014	-0.0312541971662488	0.0253434625143572	0.0230191213316464	0.00645942104742238	-0.0367733935197456	-0.000842902502191169	-0.0380226057355261	-0.0208096504006234	0.0177276460461298	-0.00571651296457464	-0.0313305436161398	-0.0306502452320741	-0.0119569955237012	0.0128250169817086	-0.0403662633234217	-0.0227749437546248	-0.0394259428540205
TCGA.50.6595.01A	0.0264618052094339	-0.0739222397699196	0.0111023546842894	0.000762083275919154	-0.0283993398679374	0.00444119230071003	0.018379018671956	-0.055340137202679	-0.0909886751098512	-0.0059650914544937	-0.00718175670980601	0.0524610798960118	0.1109043244749	0.00952428677181431	-0.0193405164250446	0.0727397538303759	-0.0127024647905942	0.108800663554464	-0.00884757819222579	0.0118274731814748	-0.00571486130750272	0.00826073693631651	-0.00194376234998334	-0.00848758987604492	-0.0868921519306117	-0.0693414148508909	-0.0431560428800784	-0.0394969073164436	0.1002446731374	0.04689610123329	0.0297440280848953	0.0401534571108553	-0.021782665341363	0.0306128893435981	0.0544546086149766	-0.0393066635951793	0.0116868488960415	-0.0179755550216248	-0.0281303702441487	-0.0483996294048541
TCGA.91.6829.11A	0.0248700545165819	-0.00930394563825612	-0.0160627644618958	-0.0173573994560158	0.0571301497440293	0.037508268606106	-0.0269186130794801	-0.00130559416589909	0.0283172100983629	0.0721106685264503	0.0726694004691163	0.0026507311172944	0.0235599051585324	0.106853867169011	-0.0236950761146439	0.00188971509224192	-0.044438010816829	-0.0685913485863922	0.0172226232606646	0.00176621495085981	-0.023073987860926	-0.0618800250602857	-0.0425152444286657	-0.0105593037042658	0.0110950852958989	0.0491790835653342	0.00742013448511041	0.0555849022181264	-0.0271843340572561	0.0171281582282298	0.0135565430301862	0.0202356269772185	-0.0255072322059483	-0.0492695218281107	-0.0566345369228212	-0.032411585603683	-0.0514951495958291	-0.0152687130665592	-0.0247908209906389	0.014026330154244
TCGA.44.6777.01A	-0.0241827629798224	-0.0637861550841349	-0.0208801518225151	0.00171302225828702	-0.0351759528465972	0.0261144032286812	-0.00829857312331109	-0.0658085412291768	0.0155870235037119	-0.0424204834405838	0.0174203770423417	0.0887197418191188	0.0114429054487105	0.0846779233695202	0.0302066188666015	0.0246009533331253	0.0682317555227541	0.0990880915168535	0.0189277747872282	0.0588931261325267	0.00900498439608463	0.0302483782779157	-0.0372814419781902	-0.0223040563053463	-0.0751822614992034	-0.0234623917223103	-0.0354599105902697	-0.0370286972199745	-0.0550233783778014	-0.0499158029200656	-0.0560223804699404	-0.00957446708844111	-0.0281315739004381	-0.0120062764010003	-0.0119464877728827	-0.0306888682749697	-0.0209365729531915	-0.0317832938009481	-0.0357996189840558	-0.0541103991964792
TCGA.67.3770.01A	0.0270144378722589	0.0820889312860719	0.0662367768082275	-0.130294401324662	-0.0376119749895038	-0.0353786771212813	-0.0750848151464168	-0.0261936628389509	0.0649421282899921	0.00555280538676048	-0.00567932761153541	-0.0137718262387748	0.00540817626365096	0.0124601604285712	-0.00644598044970467	0.0172307000377889	-0.0507326526512233	-0.0493742266673866	-0.0382847671660836	0.0137990239799613	-0.093405682092946	-0.0320188188887872	-0.0227476702680922	-0.00177548916876657	-0.0188461206702942	0.00264950601649432	-0.0195857935767841	-0.0416368187200998	0.0437124726040554	0.0786043903369151	0.0546609042457742	0.0965647579030591	-0.0105929519075399	0.0504119646000399	-0.0518357469355076	-0.0185142873474419	0.000836598877738032	0.0102474086893432	-0.00875632976206956	-0.0207203409686805
TCGA.73.4666.01A	0.0107396251597856	-0.0273564347059224	0.0271879403632873	0.0110137307948402	-0.045619382934372	0.00696139661469999	0.0232935443609548	0.000885728199043855	-0.0485805063823659	-0.0541384838644777	-0.0450429904067665	-0.0599522578994954	0.0278692522002176	0.0262315121415449	0.0337654553122513	0.0762246939862955	-0.0453558787662609	-0.0184768494870414	-0.0114061766349712	0.0213219994976461	-0.00457144732300151	0.0130408593007338	-0.0123296214427535	-0.0388991897819811	-0.0292002305733003	-0.0544991032127657	-0.0241372116581832	-0.0388929688297047	-0.00723736254894389	-0.0136204685835586	-0.0189522874094929	-0.00838244238878267	-0.0313830087371901	0.0417180443311655	0.0664347764751379	-0.0540250635637662	-0.0472848699041956	0.072565421694711	-0.0463112581425376	-0.0696126451148311
TCGA.55.A493.01A	-0.0307168493018304	-0.050993844884553	-0.00600010422222962	0.0600963319258512	-0.0021254920040288	0.0190875445565875	0.0550674360695973	0.0447542680057295	-0.047385250831601	-0.0352622799850258	-0.0396155960910402	-0.0236458348090273	0.0183245036699213	0.0202319287569956	0.0470206136049287	0.0405688689840943	0.0124993949166396	0.0455317999300062	-0.0470374181847537	-0.0025415098547115	0.00169896331400561	-0.0468542276437769	0.0272448093268574	0.0105212594046812	0.0387135878261166	-0.0223241299483515	0.0120734293556176	-0.0419840563173483	0.02224664021445	-0.0273231498920937	-0.0320929780565004	-0.0321219607664796	0.0877697696498041	9.81018949370266e-05	0.062963892903201	-0.0238623349119058	0.0199307823265419	-0.0205526094563755	-0.0016556368785803	-0.0724089247624921
TCGA.55.A48Z.01A	0.0128702110809022	0.0311861386005325	0.00258147611005663	0.0253783850362464	0.0274326802163206	0.0134066138505128	0.0258245735726508	0.0558937529212223	-0.00132619360964794	-0.0178192460300685	-0.0261775856162012	0.0171360475579195	0.00548369626011272	-0.012993158237002	-0.00623018315453201	0.0205858631846504	0.0403580487529199	0.0608335283745636	-0.0721567373209132	-0.00176583837085733	-0.0203719521615121	-0.0322145681464866	-0.00515112163479477	0.106651313835579	0.0482697637638488	0.0119774170291637	0.0109438355131793	-0.0386914134115549	-0.00324606351957059	-0.0172553862182172	-0.0150311142795745	-0.0164743045678763	-0.00606147084594523	-0.0467488956696165	0.0143665455383661	0.00413646474715101	0.0686105554100002	-0.0322036990773347	-0.00640487815735182	-0.00557610462387895
TCGA.91.A4BC.01A	0.0259819528682771	0.0296539405232965	0.00586205246878624	0.0431786398497373	0.0576977700679546	-3.77970136400829e-06	0.0303174269874827	0.069292512766874	-0.0361312675620958	-0.00629103356592371	-0.0175056722433899	0.0330126593029458	-0.00997568177941902	0.00891272738206933	0.0847388114904754	0.0523215154274935	0.091610143058136	0.0658235992476809	-0.0633117537812229	-0.0670021566673316	-0.0138081248192285	-0.0725784303893183	0.0230903162579669	-0.018002636724535	0.0790546189246706	0.00995105912235551	0.0211190627341872	0.0785925680420231	-0.0691157916659362	-0.0291884869783504	-0.024630382236102	-0.0332742397719063	0.0237623846452031	-0.0400267739070556	0.031907698752535	0.0934018251541573	0.0885264088427659	-0.0180130179987086	0.0255360488500643	0.0631177725463924
TCGA.50.5068.01A	0.00879970642973459	0.102059315083369	0.0913849513166303	-0.210433880526613	-0.0660678315468402	-0.092106752908617	-0.132269716535533	-0.0566592206143218	0.00747628523790886	0.0383154645915178	-0.0183133963910891	0.0104323362096743	0.0397699757776581	0.036492726838259	0.0663201538690853	0.0625714507900437	0.0178720162355298	-0.0133607267732907	-0.0204469710281179	0.00151352621704801	-0.124547825925329	-0.0139257917225083	0.0423598754966783	0.00502116155146934	-0.0428361777382949	-0.00214218823179176	-0.0278143765244045	-0.0348779065127384	-0.0887978683642521	-0.0147750765843294	-0.0199647881733609	0.0941904310780665	-0.0247741785666051	0.107538920978177	-0.0112239165332025	-0.0310107414997712	-0.0372415513532533	-0.0214641636324721	-0.0390666398203787	-0.0127784929060432
TCGA.05.4250.01A	-0.022625788428876	-0.0346638175950558	0.0248862158806468	-0.0287154814367615	-0.0516087089527531	-0.00628374183530695	0.00601222273924807	-0.0308228290256307	-0.0314803682471747	-0.0153576262412082	-0.0258433759124809	0.00324628337997624	0.00859258480412261	0.00835340945668641	0.00172950949374483	0.0599994684580501	-0.0209802030447767	0.0387382978804419	0.00886552840218863	0.018609830657135	-0.0206629153355773	0.00656841885605533	0.0439969749086675	-0.0391069494639025	-0.0563579837306549	-0.0567088393549988	-0.0340715863179887	-0.0365406085915053	0.17474711644548	0.0134692205875719	-0.00772895872605645	0.00395084451433468	-0.0223995927537712	0.0567509014556228	0.0455928716375304	-0.0351052705696164	-0.00744071824928817	-0.0228781392692283	0.0357810309084052	-0.0693725022087225
TCGA.86.8674.01A	0.0247424926697177	0.0856383296198943	0.0632683122122877	0.00991831411329959	0.0384749372236741	0.0289265250057044	0.0590380860618447	0.0611956074759125	0.0304767712966821	-0.044108408059744	-0.0463983601263338	-0.069135294933332	-0.0898800780396382	-0.109239778030687	-0.0772108828175693	-0.0605027373856995	-0.0264147754527027	-0.0266353411608326	-0.0184119419802199	-0.0120334812658947	-0.0214088750500107	0.0537913045123762	0.0398471764261084	-0.0502717190254968	0.00144841703352889	-0.0463467582197853	-0.0302275185462654	0.0471297623946046	-0.0182055626366673	-0.0285267678384235	-0.038159566143023	-0.079522103584657	-0.0272646635982012	0.0155344609099508	-0.0187048049684497	0.0518837832749576	-0.0369355822367268	0.0967580399387938	-0.0197821604573875	0.0424768837499225
TCGA.55.6982.01A	0.0216013339098627	-0.0244115158835622	-0.00246861162620702	-0.000698065576320387	0.00292170815771754	0.00986451695646447	0.0104517342124674	-0.0246104879554075	0.00670435278037428	0.0138645231738437	-0.0214607765675454	0.0378185046536666	0.0278047042715089	0.0104512358225538	-0.0115943321056698	0.0212019625426621	0.0200789419492493	0.0665695547071576	-0.0231928866675732	-0.011968578122748	-0.00828041027852658	0.0308964476057207	-0.0285687527428225	-0.0179544588093485	-0.0298423820162829	-0.0302346586987632	-0.0159501324287051	-0.0365389873166753	0.0725541554521612	0.0496211714944401	0.0212672956603031	-0.00459001693795218	-0.0251838026566145	0.00681439986414002	0.00938467601805621	-0.0199276620597075	0.0164070191114826	0.013800157607674	0.0377413888306559	-0.0518546802928487
TCGA.91.8499.01A	0.0506705277244018	0.0286642137957073	0.0454632187437115	-0.0387659494159682	-0.0698252463554588	-0.0743293929359003	-0.0165997726045306	-0.0146935299935437	-0.0888879845706452	-0.0176058080107339	-0.0262576196429857	-0.0104765108441268	-0.0955656742854399	-0.0240085104809675	-0.00784124450809225	-0.0144670522354849	-0.00654679730450955	-0.00332120497635226	-0.013299795452399	-0.0170096007688772	-0.0028080063394302	-0.0470359830298548	0.0184738077401674	0.0676022043642073	-0.00709602233177664	-0.0368005840257034	-0.0112747795033249	-0.0352335331063447	-0.0204918364840385	-0.0117523137346083	-0.0280847637663568	0.0674005730634877	0.13259482108276	0.0909548190217542	0.088334294303138	0.0184523399436459	0.0980580784551928	-0.0139362296625606	0.0029728711402024	0.116936619698596
TCGA.78.7143.01A	0.00416857687794797	0.000976637738878449	-0.0233597708000332	0.0207464042179746	0.00288393709387076	-0.0137173082370379	-0.00201622233795946	0.0155538904729662	0.0345360805877648	0.0392280799266379	-0.0246501456577314	-0.0483445404457931	0.0522344765204842	-0.0140068165347194	-0.00731170539556934	-0.0245944516785049	-0.0726684536474294	-0.0597203858573221	-0.02171921527431	0.0385075141182259	0.0141787691936281	0.00256753872363444	-0.0299028826011957	-0.0130157984314862	0.0304916086692952	0.0217782573653249	0.0101095237539634	-0.0351324431207668	0.0244002308353516	0.0472065078025151	0.0427957004974802	0.00180930904538686	-0.0325823012036327	-0.0176163236919998	0.0142099422355076	-0.0166118742466482	-0.00277514137895572	-0.0151809575935485	0.00268989334431034	-0.0375790572761622
