x
1	10423
2	12422
3	10529
4	8776
5	9481
6	11042
7	1186
8	8843
9	3004
10	4952
11	5788
12	10574
13	10289
14	2923
15	10499
16	12415
17	13705
18	13269
19	10031
20	8578
21	117
22	5407
23	6720
24	923
25	2069
26	12029
27	13162
28	11059
29	5192
30	11955
31	10583
32	418
33	1456
34	8675
35	11011
36	9582
37	10636
38	13484
39	11993
40	12382
41	9533
42	829
43	9964
44	559
45	211
46	12057
47	10226
48	4084
49	10284
50	10791
51	10612
52	8935
53	12906
54	12308
55	8567
56	12791
57	9946
58	13268
59	4886
60	2024
61	2595
62	2346
63	11846
64	2019
65	10745
66	12542
67	2310
68	2005
69	10488
70	3079
71	1129
72	4583
73	4538
74	11066
75	8810
76	13415
77	11757
78	13203
79	11685
80	13287
81	13684
82	371
83	3888
84	9798
85	6913
86	243
87	9567
88	10925
89	10334
90	12973
91	11264
92	11341
93	6397
94	11457
95	8424
96	10907
97	12556
98	6201
99	3195
100	2517
101	12723
102	2845
103	657
104	8813
105	8637
106	5634
107	3967
108	1643
109	1919
110	8508
111	3304
112	9885
113	686
114	7634
115	8456
116	2629
117	12031
118	11655
119	13690
120	3997
121	11835
122	11616
123	3910
124	10248
125	5232
126	13101
127	3186
128	10485
129	10909
130	1183
131	6716
132	1690
133	4628
134	5766
135	8118
136	4834
137	12854
138	1793
139	12573
140	13595
141	6181
142	10479
143	7490
144	8899
145	12061
146	10528
147	11002
148	5307
149	7947
150	10307
151	10729
152	6737
153	13403
154	392
155	5831
156	10221
157	10294
158	11537
159	12648
160	12138
161	12837
162	11077
163	10042
164	10854
165	8199
166	5213
167	12758
168	9106
169	267
170	1304
171	9058
172	12129
173	9585
174	103
175	9923
176	7978
177	11143
178	5929
179	9662
180	10372
181	10643
182	11022
183	10335
184	11467
185	3778
186	10693
187	11252
188	11852
189	12110
190	1113
191	2429
192	6013
193	6499
194	7781
195	11540
196	10804
197	215
198	5537
199	5138
200	7916
201	1187
202	5031
203	3460
204	2402
205	6760
206	5680
207	11742
208	11768
209	855
210	11725
211	6352
212	7658
213	8060
214	11834
215	10764
216	11449
217	7659
218	12729
219	11992
220	10176
221	11639
222	11070
223	11229
224	12125
225	8229
226	10442
227	9669
228	13542
229	2889
230	5860
231	11675
232	2732
233	4911
234	2736
235	4278
236	12134
237	1882
238	6821
239	5189
240	6211
241	9226
242	4819
243	1014
244	2428
245	13574
246	6294
247	13552
248	7945
249	3479
250	2841
251	5544
252	10109
253	10966
254	9187
255	3979
256	13361
257	12082
258	12228
259	8674
260	8228
261	9682
262	10855
263	7451
264	11097
265	12840
266	12912
267	13697
268	6875
269	12116
270	10167
271	5193
272	9392
273	1913
274	7457
275	4468
276	115
277	3884
278	11327
279	5500
280	11752
281	7896
282	1660
283	5735
284	6070
285	5812
286	4721
287	8497
288	13079
289	6021
290	6516
291	12208
292	6825
293	1118
294	13371
295	9849
296	546
297	9233
298	7953
299	2129
300	5753
301	1261
302	1652
303	2620
304	5955
305	1614
306	6359
307	13061
308	1680
309	12719
310	9428
311	7829
312	8900
313	13038
314	6075
315	1968
316	12425
317	12443
318	77
319	10509
320	13405
321	1074
322	4593
323	1986
324	3508
325	4098
326	7096
327	6941
328	3955
329	7703
330	445
331	6563
332	10836
333	8744
334	6650
335	3428
336	1461
337	6240
338	3286
339	6008
340	13620
341	8861
342	11871
343	8309
344	4431
345	4879
346	3703
347	4874
348	495
349	8302
350	12181
351	5053
352	7399
353	1345
354	4810
355	5973
356	12187
357	7580
358	859
359	3729
360	7170
361	1628
362	7532
363	8126
364	9793
365	8770
366	4421
367	6911
368	9976
369	12956
370	5937
371	11153
372	10397
373	12009
374	13485
375	11173
376	12033
377	7773
378	12580
379	12581
380	7029
381	9505
382	10433
383	8085
384	10139
385	11565
386	4401
387	11189
388	8196
389	11935
390	985
391	5394
392	2745
393	5631
394	9645
395	8320
396	11844
397	11854
398	10064
399	13225
400	3421
401	6664
402	2549
403	13465
404	3294
405	8380
406	11617
407	10141
408	6431
409	7465
410	11342
411	10731
412	10458
413	10766
414	12514
415	13656
416	3117
417	5768
418	12488
419	1310
420	13718
421	126
422	4041
423	3337
424	2473
425	10406
426	4936
427	4935
428	11486
429	6771
430	11039
431	3994
432	5702
433	8992
434	10651
435	8736
436	3094
437	4003
438	11071
439	10239
440	10326
441	9916
442	9919
443	4700
444	6587
445	7751
446	12200
447	2220
448	3744
449	6237
450	3860
451	10627
452	12896
453	3644
454	8399
455	5166
456	5293
457	2584
458	7350
459	11465
460	58
461	1815
462	1816
463	11411
464	10384
465	427
466	10029
467	2381
468	9894
469	11441
470	7035
471	11136
472	13555
473	3688
474	508
475	7476
476	2334
477	4727
478	4137
479	737
480	835
481	7354
482	9244
483	13384
484	10244
485	8650
486	13263
487	13055
488	13108
489	6255
490	12341
491	12372
492	2110
493	11278
494	2111
495	6072
496	10879
497	2582
498	5574
499	5602
500	11699
501	12319
502	2083
503	4975
504	13532
505	8449
506	7080
507	11485
508	8108
509	9518
510	11722
511	3932
512	6456
513	9322
514	5432
515	13325
516	7642
517	5291
518	6648
519	9532
520	12225
521	8280
522	10747
523	7228
524	4109
525	3211
526	10333
527	9192
528	10549
529	491
530	12598
531	11318
532	6122
533	5323
534	7299
535	6627
536	1867
537	2940
538	5290
539	3964
540	2811
541	160
542	6326
543	1065
544	69
545	182
546	13185
547	343
548	7207
549	3080
550	5157
551	5185
552	5959
553	7557
554	2847
555	1450
556	4394
557	5019
558	1907
559	1908
560	204
561	11289
562	4314
563	9203
564	10373
565	10525
566	10323
567	10541
568	7876
569	8634
570	5997
571	3497
572	13290
573	11650
574	10507
575	10734
576	9266
577	12948
578	11987
579	269
580	8426
581	7734
582	5222
583	4321
584	7942
585	5642
586	1777
587	7276
588	3725
589	6388
590	11158
591	4962
592	12810
593	11751
594	13592
595	12132
596	12216
597	3850
598	1448
599	12533
600	12989
601	4335
602	5442
603	9342
604	11023
605	12766
606	5690
607	6611
608	2505
609	8483
610	11263
611	3481
612	12006
613	5570
614	13068
615	13461
616	8738
617	7362
618	1120
619	10749
620	2504
621	7097
622	1212
623	7256
624	2554
625	6128
626	2825
627	10850
628	11371
629	6543
630	3838
631	8281
632	13397
633	2547
634	9859
635	12709
636	7832
637	13156
638	3560
639	9652
640	13495
641	9090
642	3208
643	11728
644	7115
645	4792
646	6118
647	11779
648	11204
649	9908
650	9855
651	13632
652	6898
653	1822
654	5745
655	5272
656	11242
657	8842
658	3174
659	5938
660	1217
661	13221
662	12080
663	9228
664	11028
665	1495
666	8390
667	12910
668	7784
669	13253
670	8184
671	11171
672	3549
673	13506
674	5445
675	308
676	2904
677	6023
678	5069
679	6993
680	334
681	8238
682	6289
683	6528
684	7872
685	5866
686	7513
687	13295
688	11556
689	12271
690	3105
691	8234
692	4633
693	4934
694	11580
695	5050
696	13579
697	1087
698	4006
699	13278
700	6481
701	1008
702	7143
703	113
704	10763
705	6146
706	12702
707	348
708	13182
709	12001
710	496
711	10487
712	1299
713	5911
714	9586
715	6525
716	10060
717	11336
718	1959
719	1532
720	1838
721	10586
722	3977
723	3671
724	4282
725	12983
726	10359
727	9887
728	5988
729	7802
730	2512
731	2711
732	756
733	12623
734	11960
735	512
736	519
737	7959
738	6752
739	7745
740	6694
741	3391
742	11198
743	910
744	1060
745	3223
746	1410
747	1585
748	12485
749	8849
750	2935
751	9265
752	9290
753	3016
754	10944
755	1934
756	9826
757	547
758	6655
759	6661
760	6592
761	5117
762	5110
763	1188
764	7247
765	1964
766	3866
767	5285
768	2617
769	5447
770	4477
771	4238
772	7306
773	9633
774	12245
775	12749
776	3849
777	10858
778	7649
779	8565
780	719
781	4710
782	7008
783	12148
784	67
785	716
786	12119
787	2037
788	4841
789	10501
790	7497
791	3390
792	1020
793	5874
794	6929
795	5082
796	2651
797	4653
798	4815
799	7439
800	5765
801	6284
802	2657
803	2672
804	6999
805	2712
806	4262
807	6068
808	8436
809	2614
810	5887
811	5713
812	2705
813	3060
814	11677
815	3385
816	7098
817	8156
818	997
819	8480
820	1859
821	6527
822	6964
823	5124
824	3699
825	4370
826	8373
827	4654
828	428
829	7009
830	7823
831	3592
832	3214
833	12353
834	1041
835	4703
836	6893
837	2781
838	9575
839	8623
840	500
841	9034
842	1782
843	13514
844	10405
845	12527
846	11629
847	10963
848	11513
849	3992
850	4763
851	11642
852	4368
853	10293
854	8350
855	8210
856	9982
857	3444
858	11873
859	11959
860	655
861	13614
862	9583
863	9794
864	11026
865	4250
866	12161
867	5210
868	13317
869	7702
870	10315
871	6217
872	6453
873	11140
874	1705
875	2741
876	3471
877	5478
878	2957
879	11997
880	665
881	3495
882	5107
883	7382
884	13688
885	11573
886	12647
887	13081
888	4409
889	1146
890	11947
891	3663
892	6709
893	4004
894	12757
895	4545
896	12368
897	2843
898	9336
899	6795
900	7831
901	9943
902	11609
903	10058
904	10051
905	10366
906	6339
907	11938
908	2867
909	10614
910	5188
911	6610
912	11688
913	13430
914	5775
915	3858
916	10774
917	2451
918	3883
919	5322
920	5679
921	5109
922	11712
923	2934
924	11961
925	7913
926	8472
927	11504
928	2035
929	12357
930	7957
931	13082
932	2740
933	12961
934	1801
935	707
936	4509
937	593
938	7053
939	8488
940	4585
941	7226
942	7944
943	11107
944	11612
945	2609
946	4811
947	6992
948	9996
949	13240
950	6586
951	13607
952	7575
953	7840
954	1156
955	3935
956	8669
957	2048
958	3101
959	2126
960	8087
961	6153
962	9974
963	3521
964	10258
965	4383
966	7639
967	12432
968	7043
969	12779
970	2638
971	6780
972	6754
973	4323
974	12213
975	11478
976	8962
977	7022
978	8467
979	4482
980	7010
981	4550
982	10820
983	6749
984	10561
985	7147
986	11114
987	10527
988	1361
989	4447
990	7364
991	285
992	897
993	690
994	880
995	3447
996	644
997	4446
998	3614
999	1110
1000	8912
1001	1043
1002	532
1003	3485
1004	3265
1005	4436
1006	1061
1007	1068
1008	3239
1009	1412
1010	1056
1011	3705
1012	13451
1013	6026
1014	12548
1015	10355
1016	5334
1017	10127
1018	8794
1019	9565
