baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LRP1B	23.010368685278	-1.81323323853767	0.373828143960569	-4.85044603471301	1.23184146817928e-06	0.000295631513028551
LINC01608	4.17437868035349	-2.86459366000757	0.590866559541331	-4.84812283543556	1.2463522179354e-06	0.000297851885735972
CSNK1A1P1	5.8236726326962	-1.88003509907939	0.388138054959127	-4.84372783100943	1.27425453323395e-06	0.000303240454845817
CNTNAP5	3.23595221348556	-3.3255578175459	0.686939719120608	-4.84112029772153	1.29109180235759e-06	0.000305961746869997
AL031770.1	4.96763941383017	-1.6428621032123	0.340187846792041	-4.82927923117898	1.37028142528547e-06	0.000323374997355493
AL953883.1	8.21788448904862	-2.3258393637975	0.481933538684925	-4.82605831946066	1.39261744048778e-06	0.000327282434001438
ADRA2B	40.1685278493505	-1.12150366597138	0.233050855521905	-4.81227010928509	1.49225480856677e-06	0.000349249288626467
FAM169B	11.458686516216	-2.17402251195764	0.452202231703861	-4.80763330991557	1.52727573033839e-06	0.000355974661789734
AC207130.1	14.3340108867701	-2.89373132033225	0.602022102189293	-4.80668618279796	1.53452576068997e-06	0.000356198647680157
RN7SL674P	13.7003705880708	-1.57886151546056	0.328962688279901	-4.79951548218492	1.59049941095878e-06	0.000363236716281788
AC023424.2	7.95575706852055	-1.40144925062015	0.291947549989686	-4.80034598909858	1.58391744630765e-06	0.000363236716281788
S100A7	39.3360317234582	-2.48985819973674	0.519013140479704	-4.79729318112341	1.60824123594567e-06	0.000364750257238844
AC079416.2	8.33191978126511	-1.5950223584721	0.332499057447846	-4.79707332319968	1.61000678536867e-06	0.000364750257238844
ISM2	10.4732375135117	-1.73442549432149	0.361824605148516	-4.7935532013075	1.63852980698678e-06	0.000369303458044297
AP000919.2	3.53161952668368	-2.46288989759559	0.513852595739531	-4.79298911402992	1.64314543993719e-06	0.000369303458044297
KIAA0319	343.035368327284	-1.33197149574338	0.2784789062763	-4.78302473086355	1.72676870861831e-06	0.000383472723228224
GC	4.26361326708601	-3.64829178672063	0.762615101827194	-4.7839228176566	1.71906716558801e-06	0.000383472723228224
A1CF	14.2232862205168	-2.05042267447904	0.428755153710065	-4.7822694531751	1.73327125157007e-06	0.000383472723228224
FGF19	34.2417674403952	-2.55145916687587	0.533394192081424	-4.7834400988123	1.72320260824142e-06	0.000383472723228224
AC009093.7	4.18762762946088	-1.78139872159644	0.372562276957612	-4.78147904866685	1.74010141546685e-06	0.000383485852020278
GPR22	7.19780349309511	-1.81641218779765	0.380672997514878	-4.77158138259244	1.82785096933012e-06	0.000401262880623718
SNORD94	20.6832087485536	-1.14733843204522	0.240873280737018	-4.76324492502707	1.90504378617957e-06	0.000416594092515978
ZIC5	23.9300823153593	-2.40238619366353	0.505197433188564	-4.75534125045097	1.98111485338933e-06	0.000431563011793326
KIRREL3	36.0730647423628	-1.11146249593725	0.23423894037542	-4.74499455195573	2.08511947425801e-06	0.000452478914877491
KCNT1	39.4881128432644	-1.27456854064723	0.268998667929302	-4.73819647680265	2.15628696097602e-06	0.000460859550550037
GATA4	18.3679444116456	-2.21763963574255	0.467823051789154	-4.74033852599045	2.13361434121435e-06	0.000460859550550037
CDH18	22.8014833499236	-2.54719566791528	0.537585192893422	-4.73821768454152	2.15606135676348e-06	0.000460859550550037
AC008760.2	95.0080073990316	-1.17739300471129	0.248417325403742	-4.73957685035747	2.14164997431531e-06	0.000460859550550037
JSRP1	217.293695593621	-1.17498002145609	0.248095232799433	-4.73600402634892	2.17973258689806e-06	0.000462116967332691
SNORA7B	8.8630441080079	-1.74717642134647	0.368856704770191	-4.73673488580074	2.17188985081209e-06	0.000462116967332691
LINC00221	7.76456447801884	-3.1022863385787	0.655131862630291	-4.73536171195111	2.18664760841063e-06	0.000462116967332691
NKAIN4	62.2223600058967	-1.40251825058552	0.296398748875196	-4.73186292421252	2.22468630159645e-06	0.000468408114311598
AC008969.2	2.71705974159171	-3.25682455549019	0.688767753446259	-4.7284800125944	2.26206889209566e-06	0.0004745150292982
SNORA74A	5.89184367381143	-3.03002581412139	0.641603327226645	-4.72258432202775	2.32866490022044e-06	0.000486682371286662
ST18	37.8844790312376	-1.20143990867312	0.254598360818654	-4.7189616807034	2.37051463195598e-06	0.000493607381340893
AC122710.1	11.2308295171113	-3.76682148019444	0.799571446434589	-4.71105052211566	2.46443126863436e-06	0.00051128372964437
SUN3	32.4159657840739	-1.77409148317534	0.377584530986148	-4.69852797873338	2.62043295858644e-06	0.000541664532512478
RN7SL3	143.863468260268	-1.64477496920373	0.3504487523485	-4.69333949167009	2.68780890934908e-06	0.000553571349118956
FLJ16779	17.6855935503776	-1.40701821063541	0.300375471273917	-4.68419809603005	2.81058090462348e-06	0.000576759714768351
RN7SL767P	5.74934803594673	-1.80957035960788	0.38644288280161	-4.68263342434712	2.83212724030523e-06	0.000579083114210859
PPP2R2C	513.746159973279	-1.6999802354343	0.363671711836107	-4.67449125160556	2.94683196288384e-06	0.000598217450587149
ITLN1	151.682159951235	-1.77577646547381	0.379883843521489	-4.67452484689141	2.94634965040038e-06	0.000598217450587149
ZNF716	6.09359006300788	-3.3650386967047	0.720553244975533	-4.670076389454	3.01087752147091e-06	0.000606868615875692
BNC1	22.47064641979	-1.56606059035435	0.335607660235432	-4.66634340007539	3.06607122177224e-06	0.000613625942963732
ZNF350-AS1	54.1963140004756	-1.15080236217452	0.24672758036127	-4.66426315408055	3.09724825687385e-06	0.000617682911171904
RPSAP52	23.9324600985248	-1.71017567751739	0.366775087367349	-4.66273674636068	3.12031801080559e-06	0.000617932068167857
SNORA74D	3.71338917132248	-3.5778862711555	0.76727819169582	-4.66308870743185	3.11498398075101e-06	0.000617932068167857
CACNG8	21.2197669969734	-1.07489087548449	0.230875658400047	-4.65571330877152	3.22860939789127e-06	0.000637149752884201
AC092902.4	12.5652192335584	-1.20738408566772	0.260246835031311	-4.63938047708614	3.494551704637e-06	0.000687237567525105
CHGB	396.515311163785	-1.80059206931899	0.388251362613646	-4.63769671585359	3.52313240258974e-06	0.000690460806290234
IGLVI-70	15.0594580621178	-1.62895527745546	0.351637940951377	-4.63247871673979	3.6131348975658e-06	0.000705657704580455
AC002463.1	10.965744550209	-1.27633030970531	0.275651846128058	-4.63022587235776	3.65267063781675e-06	0.000709203239940284
ONECUT2	191.391123775224	-1.48140668370198	0.320492214551573	-4.62228602268774	3.79534218154429e-06	0.000733653892417425
IGKV5-2	152.716766419008	-1.33361052676042	0.289171197507401	-4.6118373415329	3.99125271682337e-06	0.000768899902637557
ZNF492	19.9619563164649	-1.44195702152933	0.313175901005958	-4.60430389725897	4.13847770967123e-06	0.000794559662780879
AC048344.4	10.829048470871	-1.05176745604019	0.228904246900701	-4.59479223422383	4.331806576769e-06	0.000826076972710581
MYOM3	41.4593512611675	-1.20801255179701	0.262978323749803	-4.59358221838203	4.35701241765101e-06	0.000828095534600395
AC021236.1	3.32441646449145	-3.18239502506387	0.693786382897846	-4.5869955126122	4.49670342496498e-06	0.000851786918338349
AL133325.3	2.97352495237471	-2.98108466109185	0.650826262631227	-4.58046153368122	4.63950945881788e-06	0.000875908455761757
SPINK4	46.3935697023473	-2.07863402472546	0.455165173922684	-4.56676860141006	4.95300251769037e-06	0.000925835500319958
SLC9A2	121.83195157009	-1.45378797260024	0.31849442869242	-4.56456327530994	5.00535220088811e-06	0.000932543216953621
IGKV2D-30	47.5296380441994	-1.3713774915955	0.300633340626777	-4.56162809067142	5.07584958294759e-06	0.000942576946488477
IGHV7-27	9.55823038751848	-1.39136280585718	0.3054522748339	-4.55509066551815	5.23629883344798e-06	0.00096290095236632
AC025419.1	9.1888868638599	-1.92271836741969	0.422884704365689	-4.54667276345144	5.45006352706162e-06	0.000998966660342122
FXYD4	107.113055048644	-1.71640737608887	0.37759415103813	-4.54564079281924	5.47683721365955e-06	0.00100063582615242
TRIM15	67.133524303	-1.98846196508773	0.437629220708111	-4.5437138815143	5.52716687325514e-06	0.00100642485432498
AC093809.1	7.13089850525066	-1.52424022253067	0.335508796216683	-4.54307082174461	5.54406148785962e-06	0.00100642485432498
IGKV1OR2-11	11.8141056202658	-1.44797622317346	0.318819642225776	-4.54167821362793	5.58081802143769e-06	0.00100986061053734
PRKCA-AS1	3.71307202061199	-2.38616680819843	0.525768889181027	-4.5384328690792	5.66738315982967e-06	0.00102225874970201
AC018628.2	4.05586810694718	-1.74078339573108	0.38385802717718	-4.5349667650107	5.76125567205723e-06	0.00103589205953644
AC084871.1	9.58609607858808	-1.2812331561201	0.282801889969193	-4.53049714858577	5.88450490296781e-06	0.00105137725140155
TNNT2	51.6101034999353	-1.1799799106507	0.260652461981989	-4.52702384500109	5.98201923633703e-06	0.00106543901103037
LINC01910	2.25096535498138	-2.24135213350339	0.495593931233707	-4.52255766716893	6.10968334563588e-06	0.00108476565934209
AD000090.1	223.256627477928	-1.3196705615081	0.292398760498339	-4.51325634643241	6.38397822280151e-06	0.00112640423234589
BCAR4	11.7905579356096	-2.67663389702092	0.593233855964308	-4.51193718987939	6.42382128812905e-06	0.0011299142550219
SALL1	65.4916676317892	-2.17380429761367	0.482214862927452	-4.50795789332755	6.54545614850145e-06	0.00114522046594511
SHISA9	11.5452082049118	-2.00359836735199	0.444476704914711	-4.50776912535034	6.55128060606336e-06	0.00114522046594511
AC007686.1	6.11080813428504	-1.71902830408356	0.381417355900827	-4.50694830082804	6.57666494824579e-06	0.00114612045950383
PARM1-AS1	9.71613738223822	-1.59582971093789	0.354174829501725	-4.50576827603192	6.61332263958786e-06	0.00114897352043244
AC020661.3	3.85188317317196	-1.93079537856947	0.428801104320904	-4.50277613353465	6.70715239600722e-06	0.0011617116128595
PSG4	10.9617149262676	-3.30350335273324	0.735263791742499	-4.49294986348271	7.02433264214887e-06	0.00121293948837204
ARX	177.378014280675	-1.48615009057767	0.331166350597292	-4.48762408347724	7.20218655177826e-06	0.00123349421397259
LINC00659	7.43934893509455	-1.83178631669472	0.408203755844302	-4.48743131455508	7.20870413547313e-06	0.00123349421397259
FAT2	228.479765956277	-1.37522897913689	0.306832902311872	-4.48201274627019	7.39423260940691e-06	0.00126142935702286
PRR20G	5.87592637848995	-2.41942597807549	0.540585276373217	-4.47556765568497	7.62085610993866e-06	0.00129548659061104
AC022133.2	3.64086044047362	-2.22732370677452	0.497721252301032	-4.47504239868662	7.63961512172193e-06	0.00129548659061104
PHYHIPL	25.6763338143769	-1.40718675570269	0.314635786625474	-4.47243071360391	7.73354615842623e-06	0.00130750026065954
PHF21B	9.41158822010685	-1.40075036308853	0.313334033340798	-4.47046989487096	7.804792996726e-06	0.00131442330249658
GABRG2	16.8746291117242	-2.97060532181178	0.664560677909613	-4.47002872808525	7.82090915889238e-06	0.00131442330249658
MTCO1P28	5.43012946350477	-1.47714734588318	0.330509699667837	-4.46930104431948	7.84756154852154e-06	0.00131500056504486
HOXA13	19.3109949155804	-2.57954724672861	0.578182295940282	-4.46147740053777	8.13965315013817e-06	0.00135863166404386
AC092135.3	18.9077554961654	-1.25402461590783	0.28110527599946	-4.46104973109874	8.15591591819823e-06	0.00135863166404386
DLX1	6.01044207414906	-1.53299930109155	0.343734003613673	-4.45984186893103	8.20201458269798e-06	0.00136230411124589
AC097521.1	6.56096361857587	-3.6984730910081	0.829912796257201	-4.4564598927595	8.33241811890289e-06	0.00137189388784425
LINC02188	21.7175472157363	-1.58512363171078	0.355668650242963	-4.45674261880532	8.32144119759939e-06	0.00137189388784425
UGT2B15	50.9809824812943	-1.82429234609833	0.409689402764146	-4.45286681517745	8.47313158168186e-06	0.0013869977645182
NPHS1	22.193069470469	-1.37878022293134	0.309977503776295	-4.44800092308112	8.6673157472401e-06	0.00140642672007821
AGMO	33.728983868009	-1.38355892184031	0.311093119207717	-4.44741087608724	8.6911499704681e-06	0.00140642672007821
AC068580.2	1.45705964923729	-2.1135907113191	0.475203923025247	-4.44775518237211	8.67723454121974e-06	0.00140642672007821
CBLN1	13.3138697930833	-1.43008556322053	0.321782455999305	-4.44426206761135	8.8194049243705e-06	0.00142279965953615
IGLV3-27	622.91805145281	-1.36433076023579	0.307152154186057	-4.44187267333748	8.91793282134491e-06	0.00142279965953615
LINC02476	9.54916011773984	-4.10428689754915	0.923954932536834	-4.44208559640492	8.90911031885193e-06	0.00142279965953615
RN7SL128P	12.7824868635526	-1.31868543290593	0.296797042945188	-4.44305448538268	8.8690694599077e-06	0.00142279965953615
AC126177.6	6.42331402338561	-1.53113223539199	0.344659929053074	-4.44244342415625	8.89430244930317e-06	0.00142279965953615
DKK4	8.82789955897864	-2.44575213523665	0.550697782448598	-4.4411875500242	8.94637770384904e-06	0.00142332848424326
AC023480.1	4.60369599579002	-1.63851122011845	0.368999511304467	-4.44041569140857	8.97852750503324e-06	0.00142444213117667
NEFH	286.08059969514	-1.42368522051128	0.320757096643418	-4.43851511130859	9.05816258123425e-06	0.00143306204546353
AC025031.5	4.8666754340263	-1.60053443868672	0.360793260918302	-4.43615391987365	9.15803774884962e-06	0.00144482713654414
AL161431.1	163.296173495283	-2.0194229322088	0.455497914830706	-4.43344056351906	9.27410827844606e-06	0.00145907484631841
RHCG	58.182719398725	-1.63716572372839	0.369388004252371	-4.43210311347809	9.33183685753698e-06	0.00146409023805313
AC103705.1	5.25570081550308	-1.91657298483138	0.432592478498816	-4.43043529439597	9.40430628773359e-06	0.00147138425283054
GJA3	18.4093041004206	-1.29364734352217	0.292213499267197	-4.42706222254049	9.55251835063894e-06	0.00149045601747517
CHST4	71.8936384292312	-1.23157038163009	0.278379901641624	-4.42406357056468	9.68614978749898e-06	0.0015071542628142
LINC00513	77.7450524811191	-1.27424864005932	0.288108730139552	-4.42280468017094	9.74278134561408e-06	0.00151181273932299
DGCR6	42.9474756873416	-1.67107119909792	0.378487058900184	-4.41513430856462	1.0094729540377e-05	0.00155788907822309
LINC02454	9.81067758410526	-1.68381024509657	0.381322097584143	-4.41571641340566	1.00675999724912e-05	0.00155788907822309
CFHR4	2.33323363060637	-2.51365427403235	0.569502248147794	-4.41377410222272	1.01583957572786e-05	0.00156345439918681
ANKRD36C	286.775066849005	-1.11438606643937	0.252736345653942	-4.40928297651829	1.03713433470482e-05	0.00159190283059652
ADH4	10.6794963296988	-1.54755666589647	0.351283852242823	-4.4054306966172	1.0557390213232e-05	0.00161172363045023
AC103563.3	20.8024788901362	-1.31436455961316	0.298350126603481	-4.40544327758911	1.05567774570028e-05	0.00161172363045023
UCN3	175.617724102195	-1.70788021069785	0.38793894447873	-4.40244588743909	1.07037291786185e-05	0.00162967154091021
AC023051.1	4.73050979187609	-1.48787325868425	0.338109123940906	-4.40057115685615	1.07966314616506e-05	0.00163502570247318
AC104365.1	3.11878717605235	-2.13604727719972	0.485387432083719	-4.40070577853631	1.07899347075009e-05	0.00163502570247318
SPRR2D	94.8646696918474	-2.09640843474301	0.476675050789246	-4.39798229689581	1.09261888686177e-05	0.00164172000205636
ADAMTS20	17.2573098018448	-2.2902437308357	0.520698997529666	-4.39840242001853	1.09050637271924e-05	0.00164172000205636
CASC19	116.8766222616	-1.40509759051967	0.319530970882384	-4.39737527363777	1.09567809735037e-05	0.00164172000205636
WNK4	61.2840323332739	-1.06411369429751	0.242094947130522	-4.39543950383983	1.10548849772728e-05	0.00165157266738814
CADPS	54.886748063941	-1.19348377738845	0.271576506984722	-4.39465029814082	1.10951217594248e-05	0.00165157266738814
LETM1P2	6.01332753072734	-1.71566572550105	0.391047830447357	-4.38735518245514	1.14737338787727e-05	0.00170117628121971
AP002478.1	13.9317622487123	-1.81856209260908	0.414593620974685	-4.38637258415542	1.15256628934864e-05	0.00170441382496419
RSPO3	227.339114352575	-1.09827036866072	0.250492203987405	-4.38444930092891	1.16279558876399e-05	0.00171506293115664
MUC17	5.38465201936701	-3.41928352888204	0.780676049007948	-4.37990064281738	1.18733433462935e-05	0.00174670758557759
MYH16	36.3443261866825	-1.14149743025915	0.26072048108681	-4.37824226735403	1.19640314665809e-05	0.00175548915596946
TOMM40P2	11.6789515929254	-1.04861757074116	0.239552673897938	-4.3773987310529	1.2010413456735e-05	0.00175774107845622
PAQR9	3.43119335500506	-2.55478723695056	0.58521317127839	-4.36556687774075	1.26793500056308e-05	0.00185085831345082
PRELID1P3	2.60022683990374	-2.13438252220762	0.489986784860709	-4.35600017827904	1.32460667903488e-05	0.00192366854069686
ZNF723	3.46122948515231	-3.42821783960255	0.787180669990306	-4.3550584640814	1.33031407854457e-05	0.00192701608134545
CYP2C9	33.4509848341392	-1.35869490394862	0.312135173273958	-4.35290547264313	1.34345086382735e-05	0.00193820238635646
PCDHGA8	37.7941072738329	-1.28570611395588	0.295383160343815	-4.35267234753451	1.34488071230991e-05	0.00193820238635646
SAA1	728.340919833502	-1.3253261826005	0.304871322296038	-4.34716578987895	1.37907978351283e-05	0.00198219803575983
RNA5SP282	3.11696459173443	-2.13397142610071	0.490947711143892	-4.3466368773339	1.38240796660393e-05	0.00198219803575983
IGHV1OR15-9	65.3604647989314	-1.22018678334961	0.281293633499546	-4.33776892910583	1.43936362504883e-05	0.00205346793439586
KRT17	5271.26969211402	-1.41670185720128	0.326804410547767	-4.3350144963671	1.4575051719441e-05	0.00206892676512707
MKRN9P	6.74726784274087	-2.25867453122887	0.521346996092229	-4.33238236368259	1.47504479731601e-05	0.00208858968075961
MIR194-2HG	7.69416321259275	-1.56165887122277	0.360849691040576	-4.32772677931202	1.50656192974603e-05	0.00212789662286673
IGHV7-81	29.7888233323459	-1.06589528649761	0.246413449915914	-4.32563760972193	1.52091285747817e-05	0.0021428224483047
LINC00440	1.56059668016396	-2.94223719982693	0.680362580052571	-4.32451355510995	1.52868804817848e-05	0.00214843259733829
PIK3C2G	117.677956737325	-1.71982404883429	0.39785778842372	-4.32271052339604	1.54123898750635e-05	0.00215537515492308
COL20A1	3.04149456823947	-1.59329827923111	0.368696999263648	-4.32143001546853	1.55021222406089e-05	0.00216258423513204
HES7	10.2698146470097	-1.22643935361739	0.283916235773264	-4.31972250645373	1.56225520791026e-05	0.00216870123690249
PAX6	4.24720255325076	-1.83944447723162	0.425920657676502	-4.3187491474732	1.56916012253121e-05	0.0021729606606338
FRG2EP	14.4629135210627	-3.50875882000374	0.812752949709007	-4.31712837370814	1.58072233391893e-05	0.00218363296459757
LINC02253	23.5684656572037	-2.54709208331418	0.590562563549026	-4.31299279793026	1.61059366825379e-05	0.00221948428668024
NPM1P30	1.96704938534331	-2.47945851657793	0.575492177882843	-4.30841393135788	1.64429438875555e-05	0.00226042586384313
NELL1	408.27836503624	-2.02811219176346	0.470831362791514	-4.30751294845564	1.65100433680337e-05	0.00226415456726076
AC016549.1	2.12990331089943	-2.61800045516049	0.607873001326496	-4.3068214075103	1.65617218811572e-05	0.00226575556498788
SHOX2	88.2505775510213	-1.16806997596596	0.271249659574489	-4.30625416377784	1.66042267821437e-05	0.00226609685900494
LINC02582	2.66289691381538	-3.1025064959108	0.720888975944711	-4.30372304118679	1.67951599323807e-05	0.00228664487560139
IGKV1-27	1153.41463010329	-1.12396537415255	0.261289207858048	-4.3016142280288	1.69558325824262e-05	0.00229747475072597
GOLGA5P1	2.08071349984579	-2.10920808344509	0.490269524358899	-4.30213990193088	1.69156444375216e-05	0.00229747475072597
SMIM18	4.65748304428254	-1.68221024047223	0.391136075242853	-4.30083121181743	1.70158634764543e-05	0.00230010614696759
OR11H7	4.89233045998391	-1.3822603090499	0.321835884371845	-4.29492289757489	1.74754060465399e-05	0.0023564996090576
MEI4	6.85401656058303	-1.68181029133351	0.391628268319841	-4.29440473883257	1.75162670894673e-05	0.0023564996090576
LINC02267	4.78848717596858	-4.07451850472897	0.94952715226855	-4.29110267673167	1.77788080414879e-05	0.00238615196647818
CYP2W1	12.4274022821981	-1.37292869357515	0.32012269835965	-4.28875771886908	1.79675234442035e-05	0.00240577917927376
HMGB3P14	4.10000191997725	-1.77679936928562	0.414396396894334	-4.28768054597414	1.80548494493722e-05	0.0024117701960225
RAB1AP1	5.67850931714897	-1.33569510798448	0.311728109562937	-4.2848080330555	1.82897042259807e-05	0.00243167199049553
SCARNA8	2.8175057509807	-1.73081830835992	0.403905599105611	-4.28520503848564	1.82570728756428e-05	0.00243167199049553
PHBP12	6.55682875999442	-1.23701998410671	0.28911001462774	-4.2787171717296	1.87973530979686e-05	0.00248748711393165
SLCO4A1-AS1	29.5541356358439	-1.35015881302224	0.31580391866472	-4.2753073449214	1.90873795563414e-05	0.00251997902869944
AL079343.1	3.08904949609498	-2.04359677157647	0.478471774508019	-4.27109158879385	1.94518495077414e-05	0.00256048569292013
IGHV3OR16-6	19.5818713948977	-1.21880835795093	0.285408779920216	-4.27039545977401	1.95126668003121e-05	0.00256048569292013
AL390800.1	8.8022058826085	-3.2837362968016	0.768988962239721	-4.27019951916805	1.95298177785496e-05	0.00256048569292013
MAGEA9B	6.37437950589244	-4.59666616064337	1.07667692449055	-4.26930869983895	1.96079737177946e-05	0.00256133291033679
IGHV1-69-2	542.439024426369	-1.80178045222812	0.422052040066766	-4.26909546970343	1.96267255744583e-05	0.00256133291033679
RAB3B	389.066417495145	-1.40741261025793	0.329830610208014	-4.26707699861549	1.98050817281293e-05	0.00257866716992595
RN7SL664P	2.47930178381898	-2.40869742986406	0.565696753659317	-4.2579304446825	2.06328119253143e-05	0.00266803927357523
C4orf50	21.9207156618589	-1.05505761968182	0.248041705165292	-4.25354929316722	2.1040859416374e-05	0.00270213825286853
AIDAP1	6.44960355823009	-1.33628756993172	0.314163962769966	-4.25347184365054	2.10481414792145e-05	0.00270213825286853
CREB3L3	5.21065652763347	-1.33973090676367	0.315067507834678	-4.25220269767282	2.11678131770923e-05	0.00270632641698455
MAGEA8	13.1728367736079	-1.88357759223595	0.44313529844035	-4.25056997008667	2.13227209930025e-05	0.00271999160270647
VSIG1	1957.81735578275	-1.53549563590428	0.362154692829662	-4.23988882735945	2.23630513787842e-05	0.00283683917486425
AL596442.3	6.30649438123398	-2.85199644933414	0.673159665940603	-4.23673103668364	2.26797540358023e-05	0.00286726765419591
IGKV1D-27	42.081450535431	-1.3819283528793	0.326316589159587	-4.23493134822963	2.28621540426264e-05	0.00288389015738591
AP001056.1	2.69021043224335	-1.20180601904965	0.283909641974239	-4.23305813318838	2.30534883456918e-05	0.00290156327316287
CR382285.1	3.91250901552734	-1.45706905802761	0.344417712816488	-4.23052881372555	2.33142576150462e-05	0.00292787787760752
AC034105.5	1.57484845650336	-1.81035666203105	0.428323530399859	-4.22661033901405	2.37237966195554e-05	0.00296615539279996
UPK1A	8.83937465222616	-1.5417985225755	0.364839959976518	-4.22595847964332	2.37925862573536e-05	0.00296820374547136
APOB	39.572728505759	-1.3736466453468	0.325673317324953	-4.21786671573154	2.46624519795863e-05	0.00305306004156958
GABRA2	15.8350331083104	-1.60405697806166	0.380366290621677	-4.21713757925279	2.47423030311882e-05	0.00305306004156958
SOHLH1	4.40781734301821	-2.20777474559628	0.523687418442961	-4.21582544824256	2.48866203924175e-05	0.00306419218649074
IZUMO2	15.1031492045567	-1.70861543155324	0.405527838797046	-4.2133123008809	2.51652725101534e-05	0.00307842484758115
SNORD15B	16.4305208795222	-1.39444995302714	0.330941283412488	-4.21358719180733	2.5134649276688e-05	0.00307842484758115
Z94721.2	6.22985173610318	-1.27089327008931	0.301606523823457	-4.2137459560829	2.51169788664217e-05	0.00307842484758115
RPL7P21	5.25095494024133	-1.38995640782113	0.330115248825908	-4.2105186378535	2.54785102129839e-05	0.00310333733643653
AL589787.2	6.18909962490922	-2.49081709267578	0.591985271179566	-4.20756598844542	2.58136036978824e-05	0.00313740533528039
KIAA1549L	96.7388088737501	-1.03684149365079	0.246795875679505	-4.20121078116093	2.6549126062168e-05	0.00321989165291022
LINC00973	73.4364748485961	-2.09785984427804	0.499832783838075	-4.19712334226891	2.70326725041863e-05	0.00326455544838401
MTND4P24	16.5003907903193	-1.39550045850101	0.332720377926346	-4.19421397390313	2.73819418252248e-05	0.00329969876829166
IGLL1	12.5630451251878	-1.32125409906097	0.315059478410865	-4.19366560792033	2.74482518815729e-05	0.00330066685789496
CHGA	57.4204293320435	-1.69489025791986	0.40460123163266	-4.1890388002048	2.80138503946922e-05	0.00335443648764181
FXYD2	18.386876857764	-1.05331160368818	0.251570085298414	-4.18695093432407	2.82726914377369e-05	0.00337117620558009
IGKV2-29	160.685472772302	-1.62107368610416	0.387148568541986	-4.1872134312912	2.82400241272309e-05	0.00337117620558009
H19	1400.98138799827	-1.37877140909038	0.329471070202898	-4.18480265427034	2.85413947011692e-05	0.00339606620395971
AC116345.1	20.7671573109979	-2.13255626021862	0.509875737098898	-4.18250194126217	2.88318555075045e-05	0.00342343528770239
ST7-OT4	3.82260601966447	-2.01908805450292	0.482854311903128	-4.1815678243503	2.89505862485446e-05	0.00343034164005245
AC016065.2	2.29323955659115	-2.43870392942853	0.583769123196756	-4.17751441884085	2.94711986846091e-05	0.00347747864812269
AL359922.2	30.9210608902516	-1.0600615255427	0.253985510345452	-4.17370866590337	2.99680928718541e-05	0.00352875851159267
AC005304.3	1.70669902731513	-2.12381420404509	0.508989912411381	-4.17260568875196	3.01135836419992e-05	0.0035312073505498
BNIP3P22	2.09778416184744	-2.07759944572427	0.498209219668587	-4.17013448106461	3.04419947360663e-05	0.00356234235095314
PCSK1	820.85637849583	-1.78111634994031	0.427300744015589	-4.16829686089976	3.06884087736055e-05	0.00358377339406075
AC092868.1	51.9591338693851	-1.34927989885665	0.324024357014338	-4.16413108967898	3.12540517041412e-05	0.00364231888975134
MARCHF4	34.1401280391247	-1.1378907957397	0.273320560962491	-4.16320964559948	3.1380499700813e-05	0.00364954567157012
IGHD	4334.30647862932	-1.33613762165336	0.320981317511092	-4.16266476819849	3.14555007311377e-05	0.00365077182461102
PSLNR	2.61093811711602	-2.70470666191479	0.649922711821302	-4.16158200462836	3.16050462910367e-05	0.00366062701806081
NPM1P26	12.9911908468982	-1.02898340062772	0.247552414854326	-4.15662841032366	3.22978669945526e-05	0.00372563460455697
AC011632.1	16.2455620609021	-2.33183480879382	0.561215794392905	-4.15497003486206	3.25330175489827e-05	0.0037451322112587
LINC01036	35.0668894330718	-1.71151360447812	0.412107132178738	-4.1530793107842	3.28030983024325e-05	0.00376093498310358
FST	437.014037668824	-1.11354601425652	0.268379728691417	-4.14914352766515	3.33721529950925e-05	0.0038048199947644
DUXAP10	63.2613832973257	-1.00867779987513	0.243159983406254	-4.14820640199626	3.35090227704896e-05	0.00380511345242971
AC018865.2	21.2893967455862	-2.48490994447141	0.599047490925967	-4.14810174837791	3.35243407740815e-05	0.00380511345242971
POU3F2	89.5075570826467	-1.79388573758882	0.432914028110985	-4.14374591975321	3.41678295896582e-05	0.00387039506459812
IGHV1-24	1778.84737657747	-1.18288870399694	0.285850168329697	-4.13814240834244	3.50129038325856e-05	0.00395820528397202
AVPR1B	13.810536883087	-1.42735518120917	0.345003661588111	-4.13721748528351	3.51542875203313e-05	0.00396239240784474
AC103703.1	5.27915275260921	-1.47193107383842	0.355797993132292	-4.13698531821434	3.51898615972652e-05	0.00396239240784474
NKAIN1	37.6429293373088	-1.32152777465816	0.319647320799046	-4.13433083485462	3.5599035442245e-05	0.00400051224082911
AL133492.1	2.52701391431859	-2.2894874196071	0.55401233450647	-4.13255676274182	3.58750131321334e-05	0.00401559089679401
ANGPTL3	12.4172488011833	-1.45011577556161	0.351297736616197	-4.12788248945057	3.66119118439363e-05	0.00408999105131532
AC120349.3	3.79527494754448	-1.94992858011242	0.472518429561733	-4.12667201556773	3.68050727103283e-05	0.00410347580347948
KCNG1	22.0149875721124	-1.16404663822029	0.282126230820363	-4.1259780589543	3.69162464870587e-05	0.00410778461401578
MUC13	2472.36175753527	-1.70529939687878	0.413741981806235	-4.12164941404814	3.76169370539925e-05	0.00416937002126033
