baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SP5	247.749995762984	-2.29365176874022	0.255657048296193	-8.97159606600359	2.92248413443014e-19	4.05893406004347e-18
AC254629.1	7.44174052347406	-4.07225585842684	0.453983941638275	-8.97004383840416	2.96396445641107e-19	4.11452619219957e-18
AC083880.1	14.9178126540291	-1.66202315211411	0.185297933405039	-8.96946404945127	2.97960697103619e-19	4.13522708646944e-18
AC073316.2	9.98165121277929	-3.74048604186132	0.41709121712755	-8.96802878665614	3.01868162583282e-19	4.18843000198867e-18
UGT2B11	14.3701575178431	-5.64985408707564	0.630136303093279	-8.96608251157891	3.0724783065848e-19	4.25994151890446e-18
SCRIB	5248.22852310024	-1.06651210804685	0.118950282644361	-8.9660325670307	3.07387120894421e-19	4.26082945741143e-18
URAHP	31.0350353092074	-1.39142188612633	0.15523477739555	-8.96333868911914	3.14993230900192e-19	4.36412446941337e-18
AC010275.1	8.52204210066417	-4.74213859415945	0.529630546544092	-8.95367275377622	3.43847107011417e-19	4.75573976243636e-18
AC145676.1	15.7577904156055	-2.42175901583137	0.270528325651535	-8.95196098227	3.49222404136939e-19	4.82537076911909e-18
IGHV3-21	4245.58934151419	-2.25860041728753	0.25233889661847	-8.95066296775672	3.5335368972318e-19	4.8800730065574e-18
CRYBA2	7.57233132351474	-4.26791083049225	0.476878550402079	-8.94968085038375	3.56511599817255e-19	4.92248544941533e-18
TEX19	6.60920827819367	-4.10445052943065	0.458665125126574	-8.94868675332136	3.5973642192809e-19	4.96580086671286e-18
B4GALT4	1383.29859912677	-1.01255413615127	0.113157642829872	-8.94817275112033	3.61415115651096e-19	4.98775761848104e-18
SDF2L1	1501.87040952731	-1.10386702565666	0.123363103219262	-8.94811330819623	3.61609750471427e-19	4.98922770728413e-18
RASGEF1C	20.8538903761147	-3.26737956963426	0.365157338105992	-8.9478677508758	3.624148803997e-19	4.99911819433681e-18
GTF2IP20	362.313157901224	-1.20967849679888	0.135208015288092	-8.94679575187449	3.65950528084086e-19	5.04665920658385e-18
PPP2R3B	570.219448392332	-1.00096799659518	0.111880502496545	-8.94675992920301	3.66069264309061e-19	5.04706745123844e-18
GCSH	50.8824560103614	-1.12452485880324	0.125702029097351	-8.94595629743052	3.68742973164901e-19	5.08269282193022e-18
PNMA3	103.307989152857	-2.56572849355302	0.286822870546477	-8.94534138321883	3.70801833233703e-19	5.10982793989418e-18
ANGPTL3	13.4365787088028	-3.49740895229028	0.391047499233565	-8.94369343659028	3.76375668966287e-19	5.18285405631007e-18
GAPDHP65	31.6111386026652	-1.72131401675963	0.192529466086811	-8.9405224651872	3.87334702290407e-19	5.3311716534983e-18
IGKV3D-20	565.794924053455	-2.19396983837993	0.245424562548791	-8.9394876193118	3.90978954787405e-19	5.37871533913557e-18
RBM12B-AS1	17.5613846072848	-1.61820124410395	0.181039517003671	-8.93838688307557	3.94892422937932e-19	5.42859639631888e-18
HOXB8	135.927269807778	-3.40819131299934	0.381307000848239	-8.93818184669472	3.95625656431746e-19	5.43735610917261e-18
CHMP4C	1018.5877370922	-1.07399008138013	0.120216373396154	-8.93380869044323	4.11588798382797e-19	5.65263257812939e-18
RAB5IF	70.4448706509321	-1.36407620732685	0.152708145742326	-8.93257003872304	4.16224709313298e-19	5.71076034411345e-18
IGKV1D-39	240.644002561961	-2.33286766362411	0.261165645689568	-8.93252118771032	4.16408597864185e-19	5.71189933271841e-18
LINC02562	142.058264835188	-2.23203505733467	0.249927647590818	-8.93072486717822	4.23226462939413e-19	5.80260901633931e-18
FGA	13613.0205782064	-3.91084384048921	0.437925305442509	-8.9303901644538	4.24508947662688e-19	5.81878350337741e-18
A2ML1	63.0709408431725	-3.32302319365709	0.372119829709206	-8.9299814961591	4.26080053804052e-19	5.83890536461778e-18
KNSTRN	729.702178799095	-1.08796588174534	0.121833562206382	-8.929935742192	4.26256309958285e-19	5.83990740263197e-18
NCAPD2P1	10.4300354069874	-4.49270143587906	0.503132139671779	-8.92946620108565	4.28069271814312e-19	5.86332715220455e-18
NAT16	8.12009738002527	-3.76743591810347	0.421957202522969	-8.92847875466326	4.31906827888135e-19	5.91446002958592e-18
AC092119.2	47.9711973549103	-1.5743918515513	0.17634242083408	-8.92803809828966	4.33630318720324e-19	5.93519051661098e-18
IGHV3OR16-6	19.3671962227356	-2.6431626726787	0.296119777675346	-8.92599168292152	4.41723697440182e-19	6.0445052305106e-18
IGLC6	37.6048340294793	-2.14309127920935	0.240126372188845	-8.9248476111734	4.46313239643513e-19	6.10583253964104e-18
IGKV1D-17	98.3367217714126	-3.16673747143222	0.35503313275955	-8.91955476610947	4.68166518401578e-19	6.40015956976604e-18
CSTL1	7.55495611191959	-4.51943718236536	0.506700164538648	-8.91935211128324	4.69023931474727e-19	6.41033335646269e-18
GAPDHP63	12.475941239134	-1.99647144732298	0.223917874501917	-8.91608788161256	4.83050229748634e-19	6.60044310069658e-18
KCNG2	28.4705672345856	-2.03936455215217	0.228761981035178	-8.91478795088145	4.88750651749663e-19	6.67672301680891e-18
AC005050.2	13.7559304806259	-2.95331490245157	0.331298624134329	-8.91435909270216	4.90645808183072e-19	6.70099571697016e-18
AL133153.2	3.53161645841536	-2.73728361360906	0.307098095961968	-8.91338516780661	4.94976659610406e-19	6.75851419671561e-18
AC021851.1	33.4546508033909	-1.37724855724858	0.154559178872707	-8.91081699122424	5.0657874890954e-19	6.91026621976723e-18
CDA	787.574784543199	-2.42864051676488	0.272558293729355	-8.91053610416447	5.07863878673905e-19	6.92612819509422e-18
TET1	161.476904929538	-1.61623990237221	0.181399029553534	-8.9098596963289	5.10971847577264e-19	6.96683599740308e-18
AC244102.4	23.197876255975	-7.48331506624704	0.84034313749662	-8.90507071734983	5.33520249847819e-19	7.26902084393236e-18
C1QL2	66.5566622996691	-4.21104444914166	0.472989414175353	-8.90304163885683	5.43367845061563e-19	7.39962983616304e-18
AC090945.1	4.40343555727643	-3.51093795780491	0.394428067303287	-8.90133904975188	5.51769287455748e-19	7.51223470374952e-18
PFN4	57.5882628921522	-1.22010055441121	0.137114872096222	-8.89838232540512	5.66665257293413e-19	7.70207717930442e-18
JPH3	79.850509936553	-2.91601551488553	0.327774082948457	-8.89641880363089	5.76776259510202e-19	7.83386397661446e-18
IGKV1-27	1152.30444590656	-2.28449636816856	0.256791182838425	-8.89631934756105	5.7729311588267e-19	7.83900369154444e-18
AC007529.2	6.00245023227734	-2.7242133470087	0.306340653047807	-8.89275817592375	5.96104482737511e-19	8.0866842909748e-18
AC004221.1	3.51046626241179	-3.02198847613072	0.33983853686554	-8.89242433775658	5.97898669963177e-19	8.10908126658561e-18
AC133681.1	3.6842241019655	-3.73689485831427	0.420417217222481	-8.88853906365289	6.19176176990039e-19	8.38962236082412e-18
RPS16P9	8.28088858563267	-4.80135922334076	0.540330176784567	-8.8859727433937	6.33638922107322e-19	8.57327845290442e-18
AC090820.2	4.59490155313733	-3.94377789779874	0.44399010386025	-8.88258063301357	6.53268623685537e-19	8.83043269218664e-18
AC010996.1	8.74661185571793	-1.95085225128003	0.219645801046864	-8.8818099047739	6.57811800046999e-19	8.88760089855912e-18
STEAP2-AS1	5.11469659668574	-3.37992315698525	0.380591427868416	-8.88071277883278	6.6433285846019e-19	8.97142470246835e-18
NFE2L1-DT	26.2971514585862	-1.48489257767257	0.167224955307225	-8.87961114981037	6.7094492349421e-19	9.05423864345476e-18
LINC02594	10.3666701882096	-3.33814378985959	0.375943764460717	-8.87937001601312	6.72400876509609e-19	9.069563418647e-18
IGHV5-10-1	1349.73086293934	-3.0789696552468	0.3467685619584	-8.87903343330233	6.74438364541665e-19	9.09487924596506e-18
USH1G	18.6807379406431	-3.55123758728879	0.400032751506319	-8.87736710036027	6.84615613195423e-19	9.22992249561372e-18
AC062028.1	10.7761016407092	-2.01308643275707	0.226824916222637	-8.87506745855533	6.98910390387037e-19	9.41815848293088e-18
SLC41A2	1643.53966617108	-1.09883633138274	0.12383346233598	-8.87350083454361	7.08817094476814e-19	9.54938357307997e-18
SLC5A5	183.747854461239	-3.21655175061092	0.362583224496764	-8.8712095135544	7.23556766826138e-19	9.7410076949033e-18
LINC01547	273.206687571258	-1.41164067922988	0.159129965812604	-8.87099216053541	7.24970583646611e-19	9.7577214947482e-18
ESPNP	12.3290991223897	-2.71077619316527	0.30558180223316	-8.87086918578003	7.25771706219161e-19	9.76618276923806e-18
SLC9A3-AS1	380.332172896461	-1.72671752315404	0.194694619198166	-8.86885076878541	7.39046393851322e-19	9.94244785113739e-18
AKR1C1	13446.2787110688	-3.29103594456616	0.371217376200847	-8.86552234770808	7.61462404502856e-19	1.02391468042198e-17
SATB2	302.042481675672	-1.33900153076786	0.151065643623604	-8.8637065228685	7.73973254380953e-19	1.04024356885989e-17
VWDE	196.062266116573	-2.24845387909894	0.25368758236871	-8.86308213474569	7.78321963100228e-19	1.04584012431389e-17
IGHV3-35	36.1607884043196	-2.40430405359733	0.27129767852855	-8.86223600083001	7.84253611314663e-19	1.05331063773912e-17
H2BC11	112.474262289608	-2.12167981547803	0.239419873131639	-8.86175315242722	7.87658507995882e-19	1.05763280428643e-17
ZMAT4	44.0748763485034	-4.11085250598858	0.464204131885265	-8.85569994668776	8.31603056160159e-19	1.11505307724397e-17
CCNI2	59.8043202870788	-1.68822597595652	0.190651195757109	-8.85505055057369	8.36458953348084e-19	1.12129857420412e-17
FBXW11P1	9.14538286777357	-1.89952270096526	0.214544201709968	-8.85375920591474	8.46198425009829e-19	1.13381778555979e-17
CALML6	16.1065470419768	-2.36916712130133	0.267678300442613	-8.8508000737596	8.6894096480885e-19	1.16373966866926e-17
AC092171.4	13.0764354608125	-1.81409998541128	0.205013205250579	-8.84869822504352	8.85460470539716e-19	1.18558320368505e-17
AF127577.3	15.0240483045849	-5.8231909337293	0.658308480004277	-8.84568725848932	9.09666964610548e-19	1.21741862926277e-17
AC004834.1	10.4023157827734	-1.93165622644217	0.218410487557257	-8.84415509550924	9.22234450722212e-19	1.23394620835762e-17
AC130686.1	6.17879459672424	-2.54447458585093	0.287711291616002	-8.84384680058699	9.24783870584058e-19	1.23706501034613e-17
AC015712.1	20.3441161887124	-1.98411796171425	0.224441009069539	-8.84026484259616	9.54919723270033e-19	1.27587008991133e-17
IGKV2D-40	193.124474773761	-2.69884280930292	0.305373467575929	-8.8378431522767	9.75841428731038e-19	1.30228718030795e-17
CALCB	25.5126809405046	-3.45440676489421	0.390908137986924	-8.83687605656796	9.84322384256315e-19	1.31329572775989e-17
KLHDC7B	344.655617049063	-1.84249809006677	0.208568442650508	-8.83402142074864	1.00978301984668e-18	1.34631395610545e-17
ERV3-1	1549.64662808091	-1.65327874774777	0.187152855262794	-8.8338419706517	1.01140509729194e-18	1.34815918618312e-17
AL158214.2	16.5599833480196	-1.53081365488304	0.173354025906732	-8.83056304505239	1.04150103058566e-18	1.38631768584585e-17
C20orf204	78.0920626377863	-1.67750953964826	0.190027461708028	-8.82772165964995	1.068295101269e-18	1.42131442232744e-17
SDHAF3	746.812070845418	-1.01176453721334	0.114614901983267	-8.8275129996713	1.07028936984215e-18	1.42363319891806e-17
AQP6	35.1317387562551	-2.84904371807079	0.322929388884025	-8.82249747511826	1.11934721889854e-18	1.48818776527145e-17
AC091178.2	17.1039590614945	-1.80274857656673	0.204347122534238	-8.8219914927585	1.12441796923104e-18	1.49422771860451e-17
LRRC14B	5.47932747524105	-3.31113251349006	0.375343810736479	-8.82159880828494	1.12836892343395e-18	1.49912627687762e-17
SLC1A7	1486.83349746188	-3.04663094067935	0.34536852554182	-8.82139139894043	1.13046128130641e-18	1.50155382577279e-17
CD79A	1356.80591020428	-1.93284045164259	0.219111564573306	-8.82126169564153	1.13177168282768e-18	1.50294183321845e-17
LRP8	690.560455095728	-1.35772258229692	0.153953366975256	-8.81905091764015	1.15433943097582e-18	1.53183304287731e-17
DPY19L1	4944.55599728627	-1.13578698614556	0.128794597146193	-8.81859186108825	1.15908093209237e-18	1.53769165058617e-17
KLHL2P1	10.4772525102284	-1.91530219689021	0.217189634065751	-8.8185709466704	1.15929741034762e-18	1.53769165058617e-17
GFRA3	1015.5972546526	-2.94344612802895	0.33379103474232	-8.81823003515129	1.16283170862948e-18	1.54201832949498e-17
AC008687.4	14.7790349268046	-1.94302215428606	0.220377125829191	-8.81680504260708	1.17772045457918e-18	1.56139646499863e-17
KRTCAP2	221.918403824244	-1.27057604911811	0.144119561997754	-8.81612483070075	1.18489374101235e-18	1.57053893237555e-17
SCLY	82.7049927205273	-1.03409072664602	0.117319059623169	-8.81434551186774	1.20386254037784e-18	1.59418878592972e-17
AC016240.1	16.561178127757	-3.15048494370497	0.357473298472286	-8.81320355161915	1.21619432496075e-18	1.61004130411713e-17
AP003390.1	12.0829860831308	-2.19763823883855	0.24936148262872	-8.81306212840686	1.21773017926889e-18	1.6114221470185e-17
CCN6	37.2526059871538	-3.1807711272412	0.360951756926565	-8.81217798834076	1.22737544202298e-18	1.62342693363956e-17
STEAP2	1807.08168514656	-1.64062506588829	0.186254775209589	-8.80849934742412	1.2683230407993e-18	1.67602156037853e-17
PLSCR2	16.3732827831346	-1.9320343224111	0.219397337027019	-8.80609741481579	1.29578440303105e-18	1.71031459294243e-17
SGPP2	7059.05960189789	-1.38198788895069	0.15695803883336	-8.80482388301196	1.31058208969906e-18	1.72863732231818e-17
AL355353.1	40.7603093912957	-1.34742521628306	0.153036045520996	-8.80462646362752	1.31289087790028e-18	1.73127929832849e-17
PRSS46P	11.0515988844876	-2.70589394867961	0.307376095890422	-8.80320228169026	1.32966588685008e-18	1.75299187839346e-17
AC109583.1	8.01624980984105	-3.20743102790859	0.364393871726938	-8.80209925789342	1.34280336700867e-18	1.76989985692502e-17
AL031123.2	61.8469371600515	-1.38566570550281	0.157462525102406	-8.79997132398099	1.36851118545388e-18	1.80294502943557e-17
AL139351.3	11.7224703709276	-2.81655187166263	0.320063500845628	-8.79997832999116	1.36842575264384e-18	1.80294502943557e-17
H2BC12	1312.85713881781	-1.30678776034214	0.148502803931574	-8.79975142384697	1.37119537437159e-18	1.80606110440607e-17
LINC01393	16.5072803438754	-2.09972341515528	0.238645836703722	-8.79849170703146	1.38667248438158e-18	1.82474884396055e-17
SCAMP5	779.744867014653	-1.21579143138196	0.138210860082012	-8.79664181715192	1.40971375218492e-18	1.85334644772972e-17
TRIB3	1686.41931186405	-1.3080055403572	0.148696555412337	-8.79647505438232	1.41180934658215e-18	1.85567066947232e-17
LINC00682	11.1268303419025	-5.28958742172991	0.601401901307083	-8.7954284983695	1.42503111727256e-18	1.87261457378606e-17
AC131009.3	19.6201800137511	-1.3340612266485	0.151754890035593	-8.79089449002666	1.48373862112912e-18	1.94569744517868e-17
AC006064.3	6.34550720740634	-2.21505876334099	0.251981001129573	-8.79057846985044	1.48791843823149e-18	1.95072687303589e-17
AC138904.3	3.0100205008808	-3.32510653900438	0.378298019746551	-8.7896482810883	1.50028911320908e-18	1.96649006357294e-17
ZNF215	93.8223952486301	-1.56651189322369	0.178245943877689	-8.7884855001167	1.51589597597256e-18	1.98556774794055e-17
VSTM2L	3369.4605236872	-2.07033546555994	0.235581776656477	-8.78818173011269	1.51999952542552e-18	1.99016599075651e-17
IGHV3-64	208.89200111931	-2.79056198609058	0.31753605612633	-8.78817360186765	1.52010947831695e-18	1.99016599075651e-17
ANKRD36C	263.510990660235	-2.12088684790072	0.241429618003386	-8.78470034223797	1.56781918249213e-18	2.05073211802805e-17
DLEU1	310.287937391049	-1.43660673200681	0.163586177469803	-8.78195672902743	1.60654900316142e-18	2.09993607467711e-17
TDO2	267.491477341617	-1.69703564956323	0.193315552706157	-8.77857795612936	1.65554515731389e-18	2.16098637592766e-17
LINC01561	8.02454618668757	-3.24521792722282	0.369750127483391	-8.77678649987374	1.68211898161e-18	2.19516720937278e-17
PRTFDC1	441.376809537131	-1.26196313413044	0.143815366059163	-8.77488385776031	1.71080339105755e-18	2.23079118886421e-17
SNORA14B	7.48013183261165	-3.08254126028655	0.351291901852018	-8.7748713933778	1.71099288874634e-18	2.23079118886421e-17
AC010894.2	38.0159408420965	-3.21543450830135	0.366507857595893	-8.77316663657083	1.73710677334815e-18	2.26431707951349e-17
RNF225	18.9132944716741	-2.62819948483841	0.299582699860939	-8.77286801293391	1.7417215011058e-18	2.26980985681507e-17
AL035252.2	13.0451107754821	-3.56037936821488	0.405856717250897	-8.77250324284737	1.74737483904105e-18	2.27665331076531e-17
GPSM2	815.22315072819	-1.07589701351101	0.122645317027109	-8.77242637216382	1.74856851816344e-18	2.27768446681589e-17
GDNF	20.5337729007407	-2.42287011067895	0.276220076925471	-8.77152065717761	1.76269360802501e-18	2.29555572356965e-17
MAGEC2	59.8432866900698	-6.48634040298409	0.739480255423354	-8.77148558790207	1.76324279129847e-18	2.29574292514336e-17
AC135068.3	27.7031404870655	-2.40855945131047	0.274624449314039	-8.77037516989695	1.78071953196422e-18	2.31796466156188e-17
CHST15	3666.73934797397	-1.02301701571435	0.116648782901643	-8.77006163516462	1.78568511183335e-18	2.32389413404853e-17
IGHV3-73	1297.41512570027	-2.67948265915195	0.30554118493796	-8.769628420784	1.79256861318151e-18	2.3322102331314e-17
IGKV2D-29	518.421122688303	-2.50719156080438	0.285895521772862	-8.76960767086198	1.79289897301868e-18	2.3322102331314e-17
GRM4	36.7369582307029	-2.74489021638706	0.31314682414885	-8.76550552236262	1.85940416638081e-18	2.41816494067861e-17
AL445183.2	23.2155696542177	-3.24702343094689	0.370585882442585	-8.76186488687937	1.92046381607488e-18	2.49699984205336e-17
GPR87	8.99644329191996	-3.84856578644368	0.439288000024682	-8.76091718013568	1.93668059705037e-18	2.51750693589027e-17
LINC01419	23.0947807949978	-7.9085608496956	0.903164297059183	-8.75650297010952	2.0140142789906e-18	2.6150319773805e-17
AL645608.6	5.20722998989381	-3.36397291769449	0.384196949220742	-8.75585536146905	2.0256134790681e-18	2.62948962949913e-17
AL691482.3	84.2054493424716	-1.90290602492288	0.217378468492415	-8.75388458719075	2.06131898589994e-18	2.6752263639147e-17
MFAP2	855.088511477974	-1.47707369949506	0.168742586967097	-8.75341385979268	2.06993892078158e-18	2.68456760078644e-17
TFAP2C	945.657613233869	-1.25854279185218	0.143783745072399	-8.75302553302163	2.07707672480438e-18	2.69320797951278e-17
LINC01271	7.67536187538417	-2.05438241065653	0.234759486940445	-8.75100911758975	2.11453287398939e-18	2.74051978614729e-17
TPD52	4728.47673779065	-1.13407857518174	0.129614348108214	-8.74963761137695	2.14038974357883e-18	2.77339654097043e-17
AL512413.1	13.8154682684109	-2.08726265028099	0.238557279821659	-8.74952402140647	2.14254519044798e-18	2.7755543094012e-17
UBE2QL1	75.3911961127416	-2.21100098586392	0.252763780619266	-8.74730145453203	2.18515378269605e-18	2.83010402084586e-17
DPY19L1P1	151.738713034706	-1.12150290044664	0.128230645688496	-8.74598185500096	2.21084640770424e-18	2.86272506265367e-17
ZG16B	311.062071898016	-2.4519180856286	0.280402423468442	-8.74428278935525	2.24436694194851e-18	2.90281027229082e-17
AC131206.1	44.5434172214157	-3.08003948402309	0.352269360162051	-8.74342146193529	2.26155108577334e-18	2.92436786208791e-17
LHFPL4	126.45772080528	-3.67161493280177	0.419955662629483	-8.74286325802244	2.27275699433275e-18	2.93818703303877e-17
EMBP1	111.201922954644	-1.51861643087511	0.173749011747818	-8.74028816393646	2.32516578166129e-18	3.00456839846621e-17
HS3ST1	1091.15001455518	-1.51607173648421	0.173532216722595	-8.73654336420872	2.40351668200556e-18	3.10227327562988e-17
AL034351.4	5.53216492915615	-4.26792995027594	0.488642431324572	-8.73425981183578	2.45256807182494e-18	3.16342174257438e-17
PLK5	8.15925767458145	-3.69282342258271	0.422836087010454	-8.73346324031091	2.46991014246899e-18	3.18506472118342e-17
LINC00880	5.93697602689898	-3.32414960526904	0.380655081286895	-8.73270782050502	2.48646813669862e-18	3.20568697113895e-17
CCDC24	619.109502547591	-1.00567072669118	0.115165434262087	-8.73240076881511	2.4932296666444e-18	3.21367258465905e-17
AL031777.2	10.3402510599718	-2.76525855302027	0.31670083017827	-8.73145343971377	2.51420524722392e-18	3.23997173233516e-17
DNASE1L2	26.4324944274145	-1.71729737982948	0.196681054573884	-8.73138179755064	2.51579860247564e-18	3.24128737352858e-17
AC005914.1	9.92483826934393	-2.30804710711236	0.264380537595473	-8.73001896472384	2.54629922409749e-18	3.27909136377749e-17
CFB	221.600187223659	-1.57870564026791	0.180866027586187	-8.72859132993133	2.57864170659236e-18	3.31923182528042e-17
LINC01970	10.3429566194401	-2.10845461039255	0.241564396181482	-8.72833349500942	2.58452594164774e-18	3.32604992999685e-17
PLXNA3	3175.66312278526	-1.01337068115962	0.116104321438516	-8.72810476478476	2.58975705360724e-18	3.33202461721101e-17
LINC02398	12.203460470751	-3.83866903732945	0.43991211770997	-8.72599067584733	2.63860426632859e-18	3.39410104444776e-17
AC141930.1	17.3070387180678	-2.63496523220094	0.301990223268843	-8.72533290541393	2.65398715151079e-18	3.41311306988751e-17
AC105137.2	8.28060851636253	-1.84875117896028	0.211933746729304	-8.72325057944469	2.70327148304686e-18	3.4757049149874e-17
AC089999.2	10.1330407728185	-2.44648587383991	0.280497397101598	-8.72195570839391	2.73437291554338e-18	3.51489516389848e-17
AC007750.1	14.2649496677937	-2.03484551900247	0.233337846478414	-8.72059783576822	2.76736709116051e-18	3.5556930830468e-17
AC114341.2	24.1011315285104	-2.57375413298243	0.295143143320641	-8.72035888764093	2.7732136910689e-18	3.56239682493388e-17
AC114316.1	14.5428717591592	-3.66143756338408	0.419882119003693	-8.72015596204009	2.77818846439438e-18	3.56797785456719e-17
IGLV3-10	1842.93838239378	-2.38607791179776	0.273747444836632	-8.716347702247	2.87320020603774e-18	3.68749067240891e-17
AL109761.1	10.9850882386117	-2.94959505176008	0.338413204161667	-8.71595734293807	2.8831186469185e-18	3.69938160578095e-17
MCRIP2	1435.13704075421	-1.08250893199594	0.124210032576788	-8.7151489258867	2.90376692525023e-18	3.72503168045694e-17
AC092810.3	8.24867601866942	-3.54444524788872	0.406710215170208	-8.71491572053425	2.90975045361317e-18	3.73186205402927e-17
IGLL1	12.7939951922497	-2.95562702480169	0.339168909302415	-8.71432181351959	2.92504381415262e-18	3.75062683271236e-17
LINC01535	55.0039539384074	-2.18307556244983	0.250530245603897	-8.71382038997958	2.93801745117767e-18	3.76640933111806e-17
C6orf141	219.85845757381	-1.93657008550473	0.222270474812551	-8.71267354396898	2.96790445252756e-18	3.80042111533063e-17
LINC00866	6.0425510710243	-2.84966748216951	0.327104449830958	-8.71179674762043	2.99095619992177e-18	3.82820759187093e-17
PNMA5	40.8767472655483	-3.72573677945126	0.42781128607894	-8.70883237700229	3.07020898749142e-18	3.92520916025545e-17
IGHV3-79	6.74609310146935	-2.66722214847376	0.306289096802854	-8.70818509804985	3.08778792551161e-18	3.94501136042801e-17
AC020891.2	6.03855230308241	-4.24537212532376	0.487843861371968	-8.70231740414743	3.25174581460963e-18	4.14980516129041e-17
AC131011.1	15.7770801796477	-1.81938954694192	0.209129226356738	-8.69983396695765	3.32370103892162e-18	4.23972173074786e-17
AL031009.1	28.2956387728426	-1.90577827604022	0.21908506515537	-8.69880507230691	3.35397078196882e-18	4.27737030536492e-17
AP001931.2	6.2334908005352	-2.01296104310219	0.231444891716496	-8.69736647965396	3.39675049463874e-18	4.33095248836802e-17
CNGB3	20.7624869922726	-2.87431010935315	0.330569656822441	-8.69502100399079	3.46765633831186e-18	4.41936917624512e-17
ALG1L3P	10.1487520948734	-4.14318230914066	0.476574378420024	-8.69367405540445	3.50903429136682e-18	4.47109715828881e-17
MLLT11	395.153608474891	-2.15819118059535	0.248270507236269	-8.69290196656942	3.53297207912838e-18	4.5005851745459e-17
AC090772.4	38.4670508321297	-1.59822138121149	0.183953392063541	-8.68818651987365	3.68270802703853e-18	4.68605976006808e-17
IGHV3-20	403.406035536823	-2.50263383038851	0.288091545635914	-8.68693951037113	3.72334254342515e-18	4.73670070049215e-17
AC127164.1	22.1578309526149	-2.6997081455785	0.310964896201717	-8.68171352636295	3.8985033718927e-18	4.95730642106562e-17
KCP	235.366881605503	-1.98532708125428	0.228684713640518	-8.68150323495224	3.90571949166362e-18	4.96536732141808e-17
AC087379.1	9.71564867099818	-4.20461067226932	0.484322114222195	-8.68143441895438	3.90808376520745e-18	4.96725780294291e-17
AC073957.3	272.733227149798	-1.52845775237823	0.176080228038957	-8.68046213593077	3.94163935337754e-18	5.00878336502804e-17
PPM1J	49.9861726536819	-1.43127023072769	0.164888626890604	-8.68022408651184	3.9498982025151e-18	5.01815202645759e-17
AC006262.1	20.1162571497565	-2.43939929108255	0.281120038281875	-8.67742942122326	4.04814276850242e-18	5.14066015078899e-17
STRC	7.4204469308654	-2.93478292356249	0.338216360490532	-8.67723524464053	4.05505785114463e-18	5.14713283486244e-17
NUS1P2	6.27673963249839	-3.5965148371613	0.414661071440008	-8.67338432486935	4.194632321606e-18	5.32071820292604e-17
H4C3	13.2000956875215	-3.59116820391279	0.414046126279765	-8.67335298165859	4.19578757629366e-18	5.32099161747037e-17
CYP2D6	96.3188496442088	-1.8490875187597	0.213201187231894	-8.67297008411347	4.20992587669181e-18	5.33772599287498e-17
FTCD	26.7120153835212	-2.57842968494419	0.297471913687508	-8.66780884615819	4.40515471019835e-18	5.58150548915353e-17
KCNK5	2824.53423967717	-1.47630959851339	0.170329790003419	-8.6673599402885	4.4225515623543e-18	5.60104137031425e-17
LINC02293	18.0005539930977	-5.09185877924023	0.587569459422788	-8.66596909962328	4.47688379769221e-18	5.66731652493905e-17
B4GALNT2	326.022887638926	-3.40865692893945	0.393464068666778	-8.66319748202019	4.58712749562363e-18	5.80298273709098e-17
SMOX	668.086303413916	-1.46657477817427	0.169315930907578	-8.66176484583022	4.64515823920482e-18	5.87377043628257e-17
SLCO1B1	9.9718160213497	-5.17818816884268	0.597863944556803	-8.66114810231829	4.67036280914362e-18	5.90432292263783e-17
TGM5	21.8951575855324	-3.05793361259243	0.353084166898443	-8.66063646935484	4.69137422192281e-18	5.92956191835173e-17
AC010761.4	9.38755174825572	-1.67317728291433	0.193201464816958	-8.6602722422396	4.706388899727e-18	5.94721189596388e-17
AC009121.3	9.33807961741816	-1.7726941465241	0.204752213353556	-8.65775327890156	4.81153557986335e-18	6.07872357595231e-17
AC073140.2	3.37936591651778	-3.31138531082359	0.382561318645907	-8.65582888135265	4.89342327894054e-18	6.1780423577866e-17
LINC01587	12.2178742211421	-3.08498186269493	0.356416890572788	-8.65554339396525	4.90568806074375e-18	6.19076623025528e-17
ANKRD7	16.6950941279459	-2.30820524988392	0.266694032844623	-8.6548814957127	4.93424063235298e-18	6.22541090834125e-17
AL031123.3	23.4917573920173	-1.49265048660972	0.172491109103657	-8.6534923125384	4.99470091760443e-18	6.29888518392947e-17
AC078820.1	9.63395037536354	-3.39537398107949	0.39242851423045	-8.65221016810615	5.05115130207448e-18	6.36865712154677e-17
AL928596.1	30.331212771127	-3.99392096110227	0.46182195149123	-8.64818345729526	5.23256637292796e-18	6.5944544469324e-17
SLC7A9	40.1135019929423	-2.61265181827241	0.30211499132743	-8.64787214561239	5.2468567662937e-18	6.60849448346866e-17
THEGL	6.21606049203078	-3.06238746046312	0.354175902713598	-8.64651557884078	5.30957939004742e-18	6.68555978167768e-17
AL445623.2	3.79086652241882	-3.54427652752654	0.409965659430416	-8.64530100509092	5.36636443227705e-18	6.75405689293745e-17
LINC01355	281.805054434973	-1.45181548816771	0.167932428921961	-8.64523604813921	5.36941819917122e-18	6.75639858021936e-17
AL365256.1	4.53893775002615	-4.4241462050433	0.511769262839236	-8.64480641236376	5.38965954608936e-18	6.77885566720932e-17
