x
1	0.532711735064858
2	0.594622332804532
3	0.634360931195061
4	0.650195234825215
5	0.686071273460722
6	0.688920638893436
7	0.695443216619845
8	0.696555152294703
9	0.702558235436827
10	0.705545289709959
11	0.706002070856285
12	0.71146398790491
13	0.713258981067123
14	0.714956270843354
15	0.725908402526701
16	0.726655749828027
17	0.740249209994182
18	0.743808562548445
19	0.761966316750474
20	0.763875890744842
21	0.764479330320776
22	0.766387044213151
23	0.771591439389041
24	0.772274963016715
25	0.772861676963422
26	0.773949673840395
27	0.774285254172592
28	0.776313749241842
29	0.777212455591918
30	0.778214800788806
31	0.778321438736615
32	0.779065123812085
33	0.779164990044243
34	0.780704656082626
35	0.782419216808339
36	0.782538288576148
37	0.782835849808601
38	0.784750395250571
39	0.785606808654711
40	0.785639120305664
41	0.786021162401277
42	0.787231992229238
43	0.78870353185369
44	0.789554702241114
45	0.790280849407183
46	0.790612907771306
47	0.790715141440076
48	0.791139947398645
49	0.793094070726553
50	0.793455580896652
51	0.793790627044141
52	0.794685017485591
53	0.794705375930476
54	0.795016721510687
55	0.795943405214468
56	0.796711475576503
57	0.797477396715951
58	0.797726640377407
59	0.797937189256893
60	0.798596335694939
61	0.799052726321772
62	0.799782186729893
63	0.800284335570278
64	0.801165445568234
65	0.801337664678547
66	0.801399780717184
67	0.802061430393897
68	0.802392806796157
69	0.802648367752091
70	0.803147462198691
71	0.804283495760735
72	0.804310857171995
73	0.804597885498338
74	0.804705916471353
75	0.804797488183647
76	0.804923914576067
77	0.80621745112032
78	0.806689868716602
79	0.807026735037826
80	0.807767478759022
81	0.807838313178609
82	0.807992162850558
83	0.808304152956265
84	0.808500221086878
85	0.808549750766396
86	0.809155189908525
87	0.809639219623073
88	0.809718586865271
89	0.810067610931856
90	0.811028135486689
91	0.8117957046747
92	0.812102003861783
93	0.812815227654919
94	0.812864310096623
95	0.813299246079245
96	0.813565355872602
97	0.813585024598396
98	0.813855689187868
99	0.814413041730694
100	0.81516590256829
101	0.815471172338629
102	0.815906389551698
103	0.816120160327311
104	0.816534450856309
105	0.816615396834729
106	0.816638580730568
107	0.817028814042056
108	0.817069312673594
109	0.81734489711578
110	0.817531955500846
111	0.817673589639471
112	0.817755814687348
113	0.817914943512478
114	0.818214683000976
115	0.81859715744081
116	0.818648081506458
117	0.81891129154936
118	0.819250270913442
119	0.819281866409013
120	0.8194550270906
121	0.819691523179116
122	0.819776060428481
123	0.819957319413639
124	0.820763578484968
125	0.820768582826009
126	0.820779930676014
127	0.820979316950951
128	0.821311987623829
129	0.821399866013484
130	0.821487056025798
131	0.821792275084937
132	0.821864269420881
133	0.822181800867627
134	0.822204487829535
135	0.822411983664017
136	0.822730928921885
137	0.823143124445479
138	0.823168316025441
139	0.823262687171877
140	0.823401141423347
141	0.823806586007585
142	0.824079165118641
143	0.824627939889324
144	0.824810044324406
145	0.825066327411704
146	0.825344115453315
147	0.82553878861246
148	0.82564533495957
149	0.82609062867874
150	0.826137170796107
151	0.826569176034821
152	0.826621024461298
153	0.826627933192042
154	0.826649834357214
155	0.826734391636439
156	0.826766113971662
157	0.827017973653433
158	0.827428185591791
159	0.827476795384717
160	0.827919398639559
161	0.828174301154196
162	0.828264845019821
163	0.828382488774963
164	0.828440693928592
165	0.82854552252125
166	0.828838544505672
167	0.82949226870748
168	0.829673027974878
169	0.830017422453289
170	0.830194813321727
171	0.830249073225249
172	0.830273819448351
173	0.830298868304121
174	0.830647760090638
175	0.830661669912539
176	0.831024545383501
177	0.831259752594942
178	0.83127465473446
179	0.831750330635377
180	0.831934843700379
181	0.83235016545176
182	0.832464135717006
183	0.832594882653857
184	0.832681676398737
185	0.83279795389621
186	0.833184784457537
187	0.833242330475121
188	0.833315854220259
189	0.833502567225121
190	0.833603924861308
191	0.833701011708921
192	0.834337793297448
193	0.834611462469463
194	0.834674890236355
195	0.834753581301297
196	0.834955011071312
197	0.835139367188727
198	0.83532388738564
199	0.835610432431717
200	0.835833587347501
201	0.83592138442618
202	0.836092728312087
203	0.836156409976988
204	0.836364799722597
205	0.836678389588151
206	0.836982969209458
207	0.837017503630353
208	0.837092142710173
209	0.837262430836314
210	0.837396071416071
211	0.837508844796003
212	0.837516633024414
213	0.838310134089818
214	0.838336445409107
215	0.838488136728259
216	0.838679429040454
217	0.83868124072106
218	0.838898839727961
219	0.838989251211855
220	0.839098227747631
221	0.839114439085204
222	0.839222988950401
223	0.839226334849899
224	0.839415772013515
225	0.839833771122994
226	0.83987480123378
227	0.840031817526344
228	0.840433375441387
229	0.840805155637499
230	0.840826411849691
231	0.840861776035878
232	0.840985309648885
233	0.841043857876681
234	0.841071423053757
235	0.841121533747871
236	0.841230188654843
237	0.841789578045715
238	0.841839524120597
239	0.8419117888185
240	0.842393014706619
241	0.842544402767243
242	0.84256629450042
243	0.842696480181429
244	0.842749566195054
