MEdarkgrey	MEdarkred	MElightcyan1	MEpink	MEmagenta	MEyellow	MEgreenyellow	MEsalmon	MEplum2	MEviolet	MEred	MElightcyan	MEpaleturquoise	MElightyellow	MEdarkmagenta	MEorange	MEbisque4	MEthistle1	MEdarkslateblue	MEpurple	MEroyalblue	MEblue	MEgreen	MEdarkorange2	MEdarkgreen	MElightsteelblue1	MEfloralwhite	MEsienna3	MEblack	MEcyan	MEivory	MEdarkorange	MEskyblue	MElightgreen	MEskyblue3	MEgrey60	MEsteelblue	MEthistle2	MEtan	MEwhite	MEdarkolivegreen	MEdarkturquoise	MEmidnightblue	MEsaddlebrown	MEyellowgreen	MEbrown4	MEmediumpurple3	MEorangered4	MEplum1	MEbrown	MEturquoise	MEgrey
TCGA.78.7147.01A	0.0203849023131952	-0.0252460728686688	-0.0664687559925518	0.0634656795664458	-0.071312151574259	-0.0330902580598153	-0.0119868771755785	-0.0176849094314891	0.0160253336875868	-0.0321732595679063	-0.0454230962024868	-0.0319161720437808	0.0165733658316408	-0.0586241686073938	-0.051277663356586	-0.0520569356985055	0.0140302136863897	0.0145770863895546	0.0452572583141954	0.021045676864206	0.0222666417647469	0.0279090639965201	0.0227608425900939	0.0118763933473152	-0.0420351851451143	0.0529883172469569	0.0439958068398797	-0.0370808725001604	0.0105100590534125	-0.021723094877597	-0.0187039112105803	-0.00543158371434501	0.00325886378053079	-0.0276739442662411	0.0232480066903904	-0.0217829393062136	-0.0205255648410107	-0.0362591024945055	-0.0292159874855301	-0.0267678600207403	0.00882310749275984	-0.0383667697803532	-0.0415566780198793	-0.084533833090587	0.0293446684959438	-0.0375753789630982	-0.0373905683033479	-0.0510661401417027	0.00900820119054364	0.0215320096241573	-0.0084394527410435	0.0435753262204222
TCGA.78.7539.01A	0.0505486889489346	0.00403023349617226	-0.00596259736413468	-0.0441713808491605	-0.0526811693376049	-0.021083856661766	0.0112515861506789	-0.0220263171148165	0.0395617316590676	-0.0116818838390944	0.00576603705383876	0.0400787519007499	0.0416966609152111	-0.0148464542480783	-0.0503238446846125	-0.0469449730332754	-0.0269580352476605	-0.0319741067642929	-0.00060426583428019	-0.023892775405352	-0.00668288078372651	0.0231793632239915	0.0177664636816434	0.0496533320028178	-0.00923645690886644	0.0474352125860683	-0.00680217269485899	-0.0147207720490171	-0.0317765665769552	-0.0202520690993436	-0.00548152202842643	-0.0281249911893454	-0.0232752268674791	0.0104851146189869	0.0217563739373362	0.00751791420663428	-0.0253970559091614	-0.0370866634320457	-0.00105837929934333	-0.00010161901510542	-0.0219469505912249	-0.00488508431268787	-0.0499520241682322	-0.0286189748117163	0.0182434889635004	-0.0153365695746953	-0.0489974404682218	-0.0295266651316021	-0.0147789850488624	-0.00980888003088863	-0.0143718507130845	0.0257566745851527
TCGA.4B.A93V.01A	0.0235957377581269	-0.0472741931359175	0.0397851512500541	-0.0193604298782834	-0.0765920688780939	-0.0430419535749399	-0.0975866371276657	-0.036069194701562	-0.107149132223058	-0.0243688450802353	-0.0574190445376419	-0.0113431730668796	-0.018912559845149	0.0677067084823884	-0.0113172701777743	-0.0103637380209089	0.0931205744584184	-0.0274967532808997	0.0293555154071917	0.0184289887629621	0.136981018168486	0.063485094230965	0.0675770276997086	-0.0279129380225913	-0.0356807342391029	-0.0450837955400961	0.0593281538094469	-0.00920386861962702	0.0211349042840724	-0.00500168505801368	-0.0040902875557918	-0.0265127669102946	0.0523739606411527	-0.00533704496847112	-0.0251829550249978	0.153562338005607	0.00980170277743175	-0.033940871016274	-0.0250988387790159	-0.00583357748227132	0.0131419487365053	-0.0175778493068215	-0.051345718912336	-0.0600008386469615	-0.0647985897329742	0.0187760388019449	0.0785812288002078	-0.0343376509800981	-0.0680719218516283	0.062459811867855	0.0143389552008021	-0.065087289741011
TCGA.38.4627.11A	0.00454243189713	0.0211443115248264	0.0728204900113729	-0.00592054481107957	0.0905307181822669	0.109495756674662	0.0610801360572035	0.0656754072526103	0.00444057202109671	0.0203294134780277	0.0832605591878615	-0.0133568049756046	0.0476304075126149	-0.0325790948887103	0.0458686761851519	-0.0225427090297727	-0.00678511611082925	-0.0208493848868516	0.0360164372206395	0.00859346343970711	0.00017677043211525	0.0331901891513523	-0.0333487368092088	0.081118572771747	0.117332997992183	0.0686880395883584	-0.00447274123913057	-0.00164710854159139	-0.0620943301248428	0.0258350436681465	0.018904986566626	-0.0327767266916956	-0.0242845162451899	-0.0279191234097112	-0.0273821665576722	-0.0406107168489603	-0.00514480287068879	-0.0332770617396287	-0.111947997776912	-0.108123213179024	-0.0092233470997251	-0.0431642026226732	-0.0147515895784685	-0.00235036371824634	0.0111363261789745	0.0296106458976255	-0.0387522749428211	-0.018003152210169	-0.0302886208211168	-0.100415979310138	-0.0575710426417069	-0.0546744161326727
TCGA.97.7554.01A	0.029531681173036	0.0375069409306627	-0.0160994427419551	-0.0415113495346369	0.0370922824781081	-0.0111541073052766	0.0367810870306291	-0.0299216426572267	0.0518710455578107	0.0266000114605399	0.000560638239899428	-0.0089727877022235	-0.00352649117147567	0.0777659924838796	0.0549609654394147	0.0564236674359096	0.0102844627563942	0.0534335588373093	-0.00188577085609705	0.0735631408055161	-0.0588521979642166	-0.0179911741802857	-0.00491247311794924	-0.0351017442813048	-0.00380413539435917	0.0111146441233601	0.00474385130353326	-0.00276807946519562	0.0034839778150585	0.00521278886026941	0.0119202944248981	-0.0369383591432793	-0.0497670443767139	-0.0057342688481061	-0.0280486837278806	-0.0283730914518333	-0.0295310461812012	-0.0317366363050926	0.0341075034277882	0.039882292186027	0.0513491468567074	0.053248433042277	0.0165442275344669	0.0310480772695435	0.0471831162766771	0.0631298782616749	0.00338983495680101	0.127950919036226	0.0627823681061041	-0.0579658496208827	-0.0291889104275121	0.0411456427580689
TCGA.55.1594.01A	0.00923932657972982	-0.0300590041873583	-0.0690727993474055	-0.0189017290532604	-0.0281661869485826	-0.025580740822617	-0.0551002890955436	-0.0373647301643716	-0.0780715226746821	-0.010456954325048	-0.0256763343568339	-0.0087140415516025	-0.0241304818163802	0.0194290664647003	-0.0227264099334014	-0.000568767104049889	-0.0462825593741922	0.00828824337730294	-0.0608479320477025	0.0149059952648834	0.0257335168072676	0.0159695021112627	-0.0144059491264674	0.0496616006508985	0.0231827996794795	-0.0304550840964359	0.0138566926424639	-0.00171406866299314	0.0541000346806252	0.0607631415295735	0.0792335094708606	0.027853568426778	0.0249195857667597	0.124927081640408	0.0371150092328304	0.0838866140374374	0.0675098188358421	0.011099589010785	0.0305991934101351	0.0398182356630207	0.00297884741244845	0.0460922538400843	0.043308252821448	0.0370333019611194	-0.0241522073209528	0.0139680623652545	-0.0130170682187069	0.0433286569363539	0.0412818603814962	-0.00912785306076308	-0.0132281737575786	-0.0541154727739473
TCGA.44.7661.01A	-0.0491210684879962	0.0277643173870519	0.0154175562252181	-0.0430328161078161	0.0370425192186644	0.00924677171725845	0.0181290587797	-0.00969881363911296	0.0531717383701242	0.0577447173920706	0.039280454310561	0.0245062294590395	0.0236086334851949	-0.0505462243071419	0.0657482851419295	0.0488097406949917	-0.0465402945379999	-0.0303169635024064	-0.0449487020204377	-0.0233624443939302	-0.0610532570111084	-0.0202302150529254	0.00182698822392824	-0.0154220429424123	-0.0100737862617719	-0.00663925112962405	0.00732745076449638	-0.0216183197860863	0.0394854771178487	0.023611574029867	-0.00968465605885412	-0.0232619339719848	-0.0260918310570456	0.0337579091877901	-0.0164487120935413	-0.0346484970194871	-0.0139197998547597	-0.0398961860414393	0.0153534917310829	0.0348412958915466	-0.0221254544703685	-0.00274212638805405	0.0400623238704934	0.0149585056090188	0.0119488337287432	0.0499587614278065	0.000399493146252187	0.0362703864963611	-0.029481581046365	-0.0189334915234082	-0.00506954776500109	0.0130513369552431
TCGA.05.4427.01A	0.0227982018563703	0.0228387369637514	-0.00631133544529818	-0.0472712641716033	-0.0138349004267834	-0.0360811992359774	-0.00418560480204626	-0.032847842634595	0.0147679396333234	0.0150554358994026	-0.00768702431855982	-0.0212611149744712	-0.00602524128491983	-0.0070280796427896	-0.00897957799906878	-0.0042568261596984	-0.0334109766885081	-0.0175137589647453	-0.03267080418717	-0.0415743137452042	-0.0604210395257513	-0.0296263052749132	-0.0127448022077549	0.0405482870400935	0.0116171752548586	-0.0445045529094658	-0.0398686441616638	0.000237773343938306	0.0404507669548784	0.0223072414216733	-0.0181538686804335	-0.0409005374631528	-0.047265649091794	0.0641847638362313	-0.0534404513184092	-0.0238564226968264	-0.0371651519228935	-0.0359130257433433	0.0745528047732232	0.0719520950123071	-0.0312389306767531	0.0402972068238485	0.066600635808476	0.068498170035344	-0.00193356968576593	0.0448593884374637	0.0303136945994556	0.0375748129443695	0.0367517928309436	-0.00786424528681415	0.00284007632479334	0.0161306993954193
TCGA.55.7727.01A	0.0410413625694966	-0.053531017939422	-0.0728111896680649	-0.0125901122139471	-0.044662033297105	-0.0242008609434383	0.0314100582687829	0.00638545923425328	0.041927550977355	-0.0369584178752141	-0.0202167718806011	0.0254422822495506	-0.010281568490817	-0.0154828685218845	-0.116219265335755	-0.0445534008475657	0.0191456913438709	-0.0482899240704955	-0.0741544554525505	-0.055848553886091	-0.0323655336863577	-0.0493320419430916	-0.124095442663191	0.034529455220662	0.0213875785739481	0.0190985919659313	0.0139156340992438	0.0267880244744763	0.0171755124394589	0.0087947025824188	7.80643428647471e-05	-0.0380761644704821	-0.0322718869278546	-0.0275440171308181	-0.0516223926931027	-0.0259953553707095	-0.0307624739278958	0.0726712181290483	0.0459412992550996	-0.0120999757834079	-0.0263221614954617	0.0636608421626679	0.0475768446357284	0.0339929323044219	0.0194729967397229	0.00972406728983327	-0.0336151642360526	0.0182817981285635	0.0607180203750806	0.00582527179468076	0.0250054901521278	0.0514970984420941
TCGA.49.4506.01A	-0.112698740190896	-0.0930783205326626	0.0187576399686703	-0.0518305882704312	-0.0548915613845902	-0.0389854169979538	-0.0892347322121779	-0.0321275797581622	-0.0180396926600432	0.0126556696601526	-0.0115280421003678	0.0224080062774966	0.0651092160377595	0.0291733948948723	-0.0177821617369126	0.00151810677664297	0.0229260996165083	-0.00147142166284467	0.119375014691881	0.0774594148460201	-0.000860676992460169	0.115785770020901	0.0108807129783158	0.0814228807620997	0.0970879805068826	0.123381246114573	0.0912699249606984	0.0492708730830643	0.040388434818394	0.118838451285842	0.101560664786795	0.0177011968056163	0.117426707267607	-0.0267813207942699	-0.0340307451097223	-0.0218053637756106	-0.0340735746521933	-0.0360836229586168	-0.0615218089624989	-0.072056505041252	0.048168704641337	0.0643352451319538	0.00244054343048252	0.0333388698872921	0.0607551406205936	-0.0335328965924565	0.0194665743989252	-0.079610043767888	-0.1376428366271	0.0103053812598166	-0.0223219920914602	-0.0726064896638282
TCGA.44.A47G.01A	-0.000417199051427717	-0.00216067201789266	0.0214161768214776	0.0208919279665658	0.00118090576383503	-0.0109823554554851	0.0174981430870274	0.0110928807641448	0.0164633610195943	0.0499948966168509	0.0414596722267276	0.0740014162920038	0.0396650225200362	0.0404322755019853	0.0236509198930109	0.0202389296172278	0.0474803753439478	-0.0285183071406194	0.014155361621542	-0.0149086035594452	-0.0268326791121533	-0.0167942608065609	0.0102673861229512	-0.00132444782744174	-0.0124988732070934	0.00155684544181129	-0.0023547041608345	-0.0187531428295448	-0.00548793047670276	-0.0213206057422185	-0.0470253024794127	-0.00796411875922395	0.015694930157662	-0.0273487637387347	-0.0391392921608726	-0.025923192676298	-0.0262934888840379	-0.0370813310298977	-0.0192194453042989	-0.0265621966064359	-0.00744188640550209	-0.0300185362320274	-0.00833762998215171	-0.0270649483887612	0.00226883545176532	-0.018327325206464	-0.0189905737026317	-0.032465516719337	-0.037241837097869	0.0436604212671229	0.0165115451849735	0.0477844226803158
TCGA.44.5645.01B	0.0358992925074621	-0.0934394607526897	-0.0947984064637762	0.0894229488287073	0.0526628562913702	0.0181840561959824	0.100076315835016	0.222934067692896	-0.0223860189194118	-0.0759782937340067	0.008481658161182	0.0491879193812917	-0.0739137976240231	-0.0409473217648828	-0.121393000945724	-0.0154394227293168	-0.0615351203824107	-0.0815019870939243	-0.107866546145986	-0.0333716706635425	-0.00748119146932525	-0.198446621128231	-0.19985566415404	0.0130636587429187	-0.000868635952932643	-0.00635268357256135	-0.0115638698241128	0.0153856636797276	-0.0237608849064549	-0.0710936820408886	-0.0494499073452584	0.00423944041844673	-0.01894613729907	0.0170222309764194	-0.0164274535454279	0.0221431623279785	0.0329827819991409	-0.035146756966527	0.144364310066496	-0.0140653898062028	0.222206430044464	0.0638488786413518	0.13562692473339	0.148681975995753	0.157699568858687	0.0921061299662461	0.0628983789077145	0.0726364127925971	0.14276268565388	0.10388459057374	0.268652507056783	0.0325639010406265
TCGA.55.A491.01A	-0.0217449998266334	0.000952667479662858	-0.0376428727619694	-0.0299457724275688	-0.0156868004480832	-0.0250904956366669	-0.0259829014398592	-0.025449401510374	-0.0225793885068244	0.0578348535461389	0.00330512779867381	0.00327792245312394	-0.00543583050286814	0.0543847729610278	0.0305745862234527	0.0181835333227204	0.0515420451919483	0.0173966809601735	0.000654983584992651	-0.0232224667857868	-0.00657427563000658	0.0289299923070388	0.0488319588977142	0.00553311898562075	-0.0379263490666114	-0.035222801931971	0.0174728574904822	-0.0123803644434009	0.0134537196704914	-0.00572637092662793	-0.0602746675325587	0.043697081671432	-0.0134475829413023	-0.0210687224380284	0.0633763463269296	-0.00843946769673799	0.0207125707153407	-0.0371577350349954	-0.0414412524697091	-0.0163654139214138	-0.0331260333300066	-0.0551021143314805	-0.0380921077417013	-0.0890583438817549	-0.0873967828036991	-0.0264283614310541	-0.0461697766987418	0.0496581499878263	0.0935324123842355	0.0156202310543428	-0.0114463358432806	0.0233713871576336
TCGA.05.4402.01A	0.000769766901046904	0.0189238499736238	-0.0555564872687519	0.0263073231469429	0.000789918881036418	-0.0172238109571349	0.010767420014395	-0.0240078975863949	0.0699755477776424	0.0168323541173779	-0.00270642326519534	-0.0218450837766303	-0.0155067870884144	0.0178278023421895	0.0011565804802072	0.0165129148655954	-0.0109092412256265	0.0507046963240088	-0.0324834449288924	-0.00521515093457552	-0.029294453454722	0.0104788921205995	0.0010928628180743	0.0356507832261641	-0.000355943449942319	-0.00829219220865454	0.0569306770027296	-0.00340743661248319	-0.000983446853457509	0.0145858735329304	0.0422932944570358	-0.00189635484398389	0.000802401057504616	0.118324915779058	0.0295888054810706	-0.00782745398699294	-0.0146801698323801	-0.0349475044162302	-0.0107975097738693	0.0126360840847479	-0.014562239736122	-0.00131254198393505	0.000729759127513749	-0.021869865209712	-0.0247168056720478	-0.0126410531543348	-0.0149267946816796	0.0225500741761881	-0.0121759113091509	-0.039850998526169	-0.0313325035748843	0.032317588643055
TCGA.50.6597.01A	0.0376530415750034	-0.0425988750271015	-0.0457966271382033	0.00661125867845715	-0.0468824738162899	-0.0113989987559811	-0.00553130323001657	-0.00680850064720967	0.0481698643421178	0.00271883420850263	-0.0138445774707623	0.0384358440211223	0.025043412999724	0.0054854698884204	-0.0189557063951491	-0.0436065518881615	0.068309315913583	0.105822567078301	0.126707311791423	0.0541472492264738	0.0920686809304107	0.0818436975899542	0.0305273775156476	0.0661361761373791	-0.00436415370456207	0.0685354086089876	0.0351112597273075	-0.0427029200379117	-0.0355654409713968	-0.0100829596142352	-0.0178807809792517	0.029626138147668	0.00234227926762668	-0.0258020124937426	0.0568272209271019	-0.0146303885380655	-0.0128373368932337	-0.0344724125973557	-0.0775682877216478	-0.073537255566343	0.0397896434075719	-0.0652635029083878	-0.085093278428064	-0.110906686428243	-0.0345500373558777	-0.00758101686404699	-0.0211273685069856	0.0241914440729245	0.0945247785761479	-0.0396555325560975	-0.0343070151439522	0.0498173116062206
TCGA.44.2656.01B	0.0208725534538606	-0.0964113467283538	-0.0579449880318493	0.00184271128983893	0.0376644963001465	-0.000290802606833218	0.0738153317656434	0.180928158470254	0.0481435865768512	-0.0362500083568605	0.0300336139674123	0.0478366804975953	0.0149492200023414	-0.00505357185575771	-0.102418644702826	0.0107346738608703	-0.00306553449137677	-0.0765312207143247	-0.106422179281195	-0.0222171791445161	-0.0262564904156493	-0.1745320482713	-0.197462458923115	0.00398171696622821	0.0128802332541648	-0.0258815516127538	0.0330822810393242	0.0703248580386191	0.0176871336808943	-0.0218659623604486	-0.0153692445997874	-0.0184311222165972	0.00212351799324083	0.00401470756640865	-0.0430008253352325	-0.00692466749324911	0.00360755631781915	0.0792947406706959	0.140670853082268	-0.0144272958151965	0.211397708583243	0.102410868180976	0.157022528498894	0.132706457900692	0.162084303835563	0.0391832201163678	0.122488602133212	0.0532727465687563	0.0864853499050962	0.0803790840999333	0.245227085369699	0.0656327562106722
TCGA.44.3918.01A	0.00961522575763551	-0.0501912096722036	-0.00640870634207237	-0.00629599682592206	0.0218364648757724	-0.0229194722778962	-0.00279368998996334	0.00752421002877302	0.0277851087642158	0.0852669670724736	0.0450750471120223	0.0681661890365799	0.0879949702290641	0.0884191287108054	0.0134961421417666	0.0565124679567827	-0.0321337974221147	-0.0152322234779283	0.000388411346080778	0.0277554302867297	-0.0109247822110456	0.0315685495672287	-0.0330053547962643	0.000998860788684581	0.0684298967456645	0.0290566541417641	0.0152867615692913	0.0812324972344428	0.00972283371558251	0.041195960963165	0.0542355135849132	-0.0274793644874713	-0.0226554919803452	-0.0211144581135558	-0.0217852772232478	-0.00491279811995959	-0.0100151415757703	-0.0378770334219131	-0.0596362690857706	-0.0771679702101226	0.00704133250001179	-0.00479397903560284	0.0175610494664117	-0.0304957396722543	0.0125289311961975	-0.0455409801501211	0.00876989981428244	-0.010048590454101	-0.006551803582028	-0.0108933962839661	-0.0221257588310944	0.0508927523824097
TCGA.55.6981.01A	-0.00131062735641257	0.0156833708149376	-0.0213380420161157	-0.0363098205337191	-0.00499625002384783	-0.0249626651535857	0.0144100092301881	-0.0330055305325847	-0.0158044551263659	0.0015738343388749	-0.0236232686819714	-0.033447175899372	-0.0547518779037403	-0.0168716466175391	0.0236355775394647	0.00839725551433932	0.0443362843960068	0.00897298050149013	-0.0295536429617168	-0.0544499198459738	-0.0248223924692132	0.00618781519685173	0.0314870761851261	-0.00856918832248217	-0.0465262263695526	-0.0226649185404408	0.0898341090408227	-0.0128202263775221	0.0125700997156831	0.000504857042775429	-0.00237748547367982	-0.0192593876783481	-0.0192037320618979	-0.0281955489242149	-0.034443217251168	-0.0209497655861205	-0.0271073605263816	-0.0381331127847238	-0.000612349882620551	0.0152616800065018	-0.0442534083137859	-0.00148625575607117	-0.00490980143115806	-0.0605104190234721	-0.0496055178339958	-0.0430100341263645	-0.00247016422254981	-0.0353983863581091	-0.0278050623946373	-0.000878277361177279	-0.00558228506781569	0.0624201285874903
TCGA.05.4396.01A	0.0246733185321654	0.0131827157456213	-0.0318454896001951	-0.0155983762065821	-0.0288643354758478	-0.0112518898935926	-0.0105123913964522	-0.0253619427703835	-0.0313501400570262	-0.0798386488786037	-0.0644354499802877	-0.045764004874946	-0.0401285434427374	-0.0367263622188395	-0.0219230211932149	-0.0405685604803572	-0.0146967224828318	-0.0224075920201608	-0.0358203366798316	-0.0545238686188577	-0.0186118930754048	-0.021309914058584	-0.00413491167828891	0.0350673802731814	0.0285307736388429	-0.0476604066124932	0.000317485500499881	0.00284958636301042	-0.0167272580228292	0.00942818962440414	-0.0786797564826358	0.0817308414596648	0.00613184122580409	0.0845363747190039	-0.00383591227726375	0.0518806389163442	-0.00128689373377092	0.0757623959194595	0.0501302740629743	0.0519733653981821	-0.0464335180277839	0.0654397453954362	0.0153075852362182	0.0896572292404658	-0.0313674445660607	0.0706942511944523	-0.0161050969832257	-0.0285226404551669	-0.0451024694934128	-4.07709133371929e-05	0.00259802534454967	-0.0244004154587672
TCGA.69.7765.01A	0.0243614089603095	0.00109340332940953	-0.0194046247083009	-0.0341141820341939	0.0435633896711702	-0.0105178317610612	0.0317651767462391	-0.00493951803225734	0.00134608686273665	0.0169593913938016	-0.00142347917307714	0.00716003911965871	-0.00765173867436413	0.057604235984327	0.0442462895176635	0.0817322851181545	0.0391783276181973	-0.0285085724790705	-0.0268415340205675	0.00231565359820884	-0.0367503046806231	-0.0299457162388687	-0.0444112690694799	0.0164586979496642	0.00911439413640133	-0.0344644408305086	0.0195334703881761	-0.00257006000176414	-0.00189700906608742	0.00972139151452244	-0.0278367490102123	-0.0358668933171686	-0.0325454792470773	-0.0224658068563471	-0.00807428908134749	-0.0130392917117719	-0.0185744255223936	0.0368523189157674	0.0365434579481729	0.0152479055116997	0.00296661328579297	0.0701246323630737	0.0245470929883691	0.0281588155773862	-0.0105946125903657	-0.00477196521167173	-0.0158905917356845	-0.0177155108903294	0.00217447468182525	-0.0190355239778917	0.0114788383043692	0.0441213601612903
TCGA.55.7815.01A	0.0278125980717191	-0.0545813510986817	-0.0687906628960859	-0.0528252149807971	0.0281459443541913	-0.032830293759539	0.0278318170708948	-0.00989500955890681	0.000526685949761403	-0.0202572603211682	0.000971834044482342	0.016318376247134	-0.0226813391997696	0.00820340353584653	-0.0587554411912398	0.0460415221661105	0.0189144362599149	-0.0458488948028324	-0.0218842333363349	-0.0502104640881643	-0.0806582489906109	-0.0670670751178135	-0.194327904064125	0.0257406316697272	0.0628350786386145	0.0687730959736774	0.0079144041177902	0.0415951082242549	0.0175792744028394	0.0512530357133295	0.0786724492878179	-0.0130378030992966	-0.00595491410670848	-0.034162535616122	-0.0423478943996668	0.0546506950975248	0.00289377023019681	0.0567105296566686	0.0670404659964705	-0.00380225569861669	-0.0411582643391077	0.1149578457987	0.101097883529793	0.0848833726552904	0.090972179590456	0.0138204565582983	-0.0478585693761086	-0.01404815324395	0.0505574973721187	-0.0635857369159695	-0.00745981540737979	-0.0166320997420635
TCGA.05.4433.01A	-0.0315291077447392	0.060603737763762	0.00815581053188135	-0.0116821637521825	-0.0237955194019137	0.0150956042214574	0.0191423177570706	-0.0124347966421875	0.0457847552846276	0.00148838314166103	0.0338838968590495	0.0139247062276145	0.0263554863058184	-0.0544478825714134	-0.0424910945688779	-0.0600815880323222	-0.00107901423934858	0.0705318897272557	-0.00984388489131369	0.0279601192200485	-0.0605843209138493	-0.0289731532244308	0.0109887602454109	0.0225374938728016	0.00556561074172783	0.00627615301525033	-0.0360542711357016	-0.0213539357062523	-0.00756217357816209	-0.00502085253494363	-0.0171588151707892	0.193532506386435	0.0165530577865132	-0.0190745785537511	-0.0108145911909721	-0.0310280213294415	-0.0294241311123262	0.0326407204120256	0.0317572157382338	0.0579818664840058	0.00208354267008669	0.0102300400205484	0.0162770050155958	0.0592840265995292	0.0121827455925775	-0.0253826102654923	0.00047209375948054	-0.0419053365060951	-0.0028933446068148	-0.0241411003608208	-0.0173235879308269	-0.0164727488811827
TCGA.44.2668.01A.1	-0.07919089930326	0.00074517418128882	0.0102272738419484	-0.0313523907891195	0.0307021326257881	-0.0412527334073576	-0.00481955730161396	-0.008075109725867	0.0678619942952359	0.066490500512572	0.0348694072036733	0.00801320493818303	0.060131497594033	-0.00641408674306221	0.0425610034455751	0.0716297384756877	-0.152207599691079	0.0121390567070772	-0.0713751173088051	0.000396698012815268	-0.04378070098041	-0.0286657398020969	-0.0344340778842377	-0.0307361692209409	0.00414319022196486	0.00274123738463194	-0.0336186125723912	0.0457807670213141	0.0646278824690123	0.052532061187539	0.0451973965027026	-0.0133331490427617	-0.0198850533490294	-0.0159251728826488	-0.00657656983825606	-0.0311529556374425	-0.0261491975144303	0.0500813854913981	0.0652356899822233	0.0255480426105917	0.0426440137075055	0.0707286009699719	0.108291032321552	0.0428128194074844	0.0560723888779649	0.0330696506083483	0.25104088042049	0.0303661286195153	0.00258608303159294	-0.0380389850395056	0.0356266437318462	0.02234692387051
TCGA.86.7711.01A	-0.0846404649119892	0.00153822446037634	-0.00816519145428671	-0.0512862255822786	0.00817043032124118	-0.0370430063088659	-0.0490650097974137	-0.0473159422026902	-0.0115187133833577	0.0542289648517488	0.00853217600210878	-0.031853324810727	-0.00770074582750706	0.027904461748752	0.038843970725835	0.0395054848138033	0.0261893151920316	-0.00738950999218499	-0.0381990693726343	-0.032775867062992	-0.0260053669534171	0.0118032016224909	-0.00475132757904079	0.0203951543956149	0.0175234391031045	-0.0424839610714607	-0.029228319830811	0.0280515826288288	0.0625165259176143	0.0741686138377141	-0.0349475450536977	-0.0413509955240244	0.0901258440866863	0.0546013853458477	-0.0442974214044783	-0.0323516277469967	-0.0207552997820677	0.0095853069002981	0.0534113660478928	0.0469450599714976	-0.0354790412925637	0.093950711077278	0.0696144990639047	0.0368697370109219	-0.033867303565027	-0.0253778504895355	0.0089248265816768	-0.0427370286990794	-0.0218154159855854	-0.0455733982466284	-0.0277727988511099	-0.0453932035345125
TCGA.38.4626.11A	0.0156540729654585	0.0355201685806318	0.112359881539308	0.103453851199236	0.0170777214851329	0.0827211171679065	0.0356937876230956	0.0552726049811265	0.000791898948985413	0.0197700596929556	0.105484422625843	-0.025998920667154	0.0191717505122303	-0.0477070998501678	-0.0250722591865274	-0.0693113065600377	0.0243866563610859	-0.0405739975453687	0.0107145283599725	-0.0131055786784164	-0.00860078520558721	0.0123382406261516	-0.00542843930257686	0.0669912369591746	0.0779219639545169	0.0407092873241181	-0.0186688833572535	-0.0186660156376172	-0.0701447086763074	-0.00590963134969578	-0.00106630650509516	-0.0207892893900201	-0.00685424927473652	-0.0284972294347355	-0.048481375156054	-0.0331794787639291	-0.0106315529420562	-0.0352104097657566	-0.0762840129169759	-0.0587829253348282	-0.0179757286145464	-0.0602671678512305	-0.0283555578023303	0.00868572407707958	0.00038011174171835	-0.0528512418788681	-0.0275003006880413	-0.0400169710420291	-0.0460065023200815	-0.0464822030565725	-0.0277927510032233	-0.0433222859713492
TCGA.05.4424.01A	0.00259028582232914	0.0479411917662237	-0.00540831775686913	-0.0164701738253585	0.0230000404844831	0.0163238733988057	0.00515211867320481	-0.0288689209351774	0.0207181156204095	0.000950676209944672	0.0178231250061074	-0.00867009278990627	-0.0171395706914172	-0.0106398035801011	0.0264952907913317	-0.000279748310677973	-0.0305501252398557	0.0116349508135836	-0.0523559749224505	-0.0449885560864942	-0.022209816592952	-0.0196642517172272	-0.0139041365573946	0.0079784150566339	-0.0133905278841714	-0.0232194549792867	-0.0564283644445137	0.00795225199075336	0.0235152289210592	0.0240720573529644	0.0210407826598147	-0.0197532199653637	-0.00653765308696327	0.0914232799066353	0.041775267168719	0.0208704114829424	0.0185624979017974	0.0177127860082699	0.0543804421943816	0.0614699638328793	-0.0437100159680144	0.0470199762967356	0.040291554449305	0.00948220507817244	-0.0181125870815226	0.00929334304107	0.0114962892695208	0.0325312737222191	-0.0100048456553353	-0.0579557107049326	-0.0252235634978747	-0.0231656906988398
TCGA.55.A57B.01A	0.0156019758964675	0.0363611014481026	0.0309943706574463	-0.00128918115426024	0.0177133797179509	0.0212551841336011	0.0358262088867957	0.0190158789761328	0.0325807422646694	-0.0243390298920985	-0.00300113179446319	-0.0153536208696161	-0.0314697829008948	-0.0565087811785975	0.0212417373617887	-0.00132384120698865	0.0375706228288286	-0.0190921711827899	-0.0697331671108972	-0.0498767462908477	0.00770225342041723	-0.033354753236602	0.024683804712213	-0.0270218209759956	-0.0579202328574757	-0.081561151375001	0.0112066863272158	-0.0465132725844297	-0.0292341292700408	-0.0636692261338574	-0.0225550391483891	-0.0154525016940623	-0.0138065780891347	0.0815585931696227	-0.0255296904856362	-0.0236920332723613	-0.0064106139199882	-0.0383906430372875	0.0112733798109596	0.0229001337202757	-0.0338885344778791	-0.0460664491143886	-0.0249039506203395	-0.00735992322757942	-0.0629717212420566	0.0184402690206778	-0.0299719107886458	0.0156017032904797	-0.0024328500265814	0.056464607122256	0.0279421284640701	0.0427472090753315
